object,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
0,4.990757942199707,4.992279052734375,4.995322227478027,4.999893665313722,5.005999565124512,5.0136494636535645,5.022855281829834,5.033631324768066,5.0459938049316415,5.059961795806885,5.075558662414551,5.0928077697753915,5.111736297607422,5.132375240325928,5.154758930206299,5.178922653198242,5.204906940460205,5.232755184173584,5.2625155448913565,5.2942376136779785,5.327977180480957,5.36379337310791,5.401751518249512,5.441920280456543,5.484374046325684,5.5291924476623535,5.477211952209473,5.305588722229004,5.134660243988037,4.975256443023682,4.825728893280028,4.6876654624938965,4.557853698730469,4.436051845550537,4.322738170623778,4.215189933776856,4.115425109863281,4.020344257354736,3.9311468601226807,3.8470497131347656,3.767091035842896,3.691784381866455,3.62062668800354,3.552864551544189,3.488863229751587,3.427925109863281,3.370631694793701,3.3162150382995605,3.2645061016082764,3.215348958969116,3.1686012744903564,3.124131917953491,3.0818190574646,3.041551351547241,3.003225564956665,2.966745138168335,2.9320228099823,2.898977518081665,2.8675322532653813,2.837616443634033,2.8091661930084233,2.782118797302246,2.7564191818237305,2.7320148944854736,2.70885705947876,2.686899423599243,2.666101217269897,2.6464216709136963,2.6278254985809326,2.610278367996216,2.593749046325684,2.578207969665528,2.563628435134888,2.5499846935272217,2.537254810333252,2.525416374206543,2.5144505500793457,2.5043392181396484,2.495065927505493,2.4866151809692383,2.4789741039276123,2.4721310138702397,2.4660747051239014,2.4607954025268555,2.4562854766845703,2.4525375366210938,2.4495460987091064,2.447306871414185,2.4458158016204834,2.445071220397949,2.445071220397949,2.4458162784576416,2.447307586669922,2.4495470523834233,2.4525387287139893,2.456286668777466,2.460797071456909,2.466076374053955,2.472132921218872,2.4789764881134038,2.4866175651550293,2.4950685501098637,2.5043423175811768,2.514453649520874,2.5254197120666504,2.5372583866119385,2.5499885082244877,2.563632011413574,2.578212261199951,2.5937533378601074,2.610283613204956,2.627831220626831,2.6464273929595947,2.666106700897217,2.6869056224823,2.7088637351989746,2.732021808624268,2.7564268112182617,2.7821266651153564,2.8091742992401123,2.8352472782135014,2.7644031047821045,2.6876626014709477,2.6156527996063232,2.548654079437256,2.485058307647705,2.426058530807495,2.3698208332061768,2.3170571327209477,2.2673017978668213,2.2199878692626958,2.1754179000854488,2.1332952976226807,2.0931732654571533,2.0552682876586914,2.0192608833312993,1.9855109453201292,1.9534561634063718,1.922995924949646,1.8940391540527344,1.8665018081665041,1.8403062820434568,1.815380811691284,1.7916606664657593,1.7690837383270264,1.747594714164734,1.7271407842636108,1.707674860954285,1.689151406288147,1.6715291738510132,1.6547696590423584,1.6388370990753174,1.623698115348816,1.609322428703308,1.5956807136535645,1.5827462673187256,1.570494532585144,1.558902144432068,1.5479478836059568,1.5376111268997192,1.5278741121292114,1.5187194347381592,1.5101310014724731,1.5020941495895386,1.4945950508117676,1.487621545791626,1.4811620712280271,1.4752054214477541,1.4697428941726685,1.4647647142410278,1.460263729095459,1.4562325477600098,1.4526646137237549,1.449554681777954,1.446898102760315,1.444690227508545,1.4429279565811155,1.4416086673736572,1.4407304525375366,1.4402914047241209
1,4.990757942199707,4.992279052734375,4.995322227478027,4.999893665313722,5.005999565124512,5.0136494636535645,5.022855281829834,5.033631324768066,5.0459933280944815,5.059961795806885,5.075558662414551,5.0928077697753915,5.111735820770264,5.132375240325928,5.154758930206299,5.178922653198242,5.204906940460205,5.232755184173584,5.2625155448913565,5.2942376136779785,5.327977180480957,5.36379337310791,5.401751518249512,5.441920280456543,5.484373569488525,5.5291924476623535,5.463325023651123,5.285264492034912,5.1149868965148935,4.956189632415772,4.807231903076172,4.669694423675537,4.54037618637085,4.419039249420166,4.306157112121582,4.1990180015563965,4.09963321685791,4.004914283752441,3.9160563945770255,3.832280158996582,3.7526254653930655,3.6776049137115483,3.6067185401916495,3.539214611053467,3.475456714630127,3.4147052764892583,3.357632875442505,3.3034262657165527,3.2519161701202397,3.202948808670044,3.156381368637085,3.112083196640014,3.0699334144592285,3.029820919036865,2.991643190383911,2.9553029537200928,2.9207146167755127,2.887796640396118,2.8564729690551762,2.8266725540161133,2.7983314990997314,2.771388292312622,2.7457878589630127,2.721477508544922,2.69840931892395,2.676536321640014,2.655817985534668,2.6362149715423584,2.617690324783325,2.600210905075073,2.583745241165161,2.56826400756836,2.553740978240967,2.540149688720703,2.5274689197540283,2.515676498413086,2.5047526359558105,2.494680166244507,2.485442638397217,2.477024555206299,2.4694132804870605,2.462596654891968,2.4565634727478027,2.4513044357299805,2.44681167602539,2.4430785179138184,2.440098762512207,2.4378678798675537,2.43638277053833,2.435640811920166,2.435641050338745,2.4363832473754883,2.437868595123291,2.4400997161865234,2.443079710006714,2.446813106536865,2.451306104660034,2.4565653800964355,2.4625985622406006,2.469415664672852,2.47702693939209,2.485445261001587,2.494683265686035,2.504755973815918,2.5156798362731934,2.527472734451294,2.5401537418365483,2.5537445545196533,2.5682685375213623,2.583750009536743,2.6002163887023926,2.6176962852478027,2.6362204551696777,2.6558241844177246,2.6765427589416504,2.698416233062744,2.721484899520874,2.745795726776123,2.7713968753814697,2.798340082168579,2.82668137550354,2.764487028121948,2.687741756439209,2.615727424621582,2.548724412918091,2.4851243495941158,2.4261207580566406,2.369879961013794,2.317113161087036,2.26735520362854,2.2200381755828857,2.175466299057007,2.1333415508270264,2.0932176113128658,2.0553107261657715,2.0192613601684566,1.9855111837387085,1.9534566402435305,1.9229962825775144,1.8940393924713133,1.8665021657943728,1.840306520462036,1.8153811693191528,1.7916610240936282,1.7690839767456057,1.7475949525833132,1.72714102268219,1.7076750993728638,1.6891516447067259,1.6715294122695925,1.6547698974609375,1.6388373374938965,1.6236984729766846,1.6093226671218872,1.5956809520721436,1.582746505737305,1.5704947710037231,1.558902382850647,1.547948122024536,1.5376113653182983,1.5278743505477903,1.5187196731567385,1.5101312398910522,1.5020943880081177,1.494595289230347,1.487621784210205,1.4811623096466064,1.475205659866333,1.4697431325912476,1.464764952659607,1.460263967514038,1.4562329053878784,1.4526649713516235,1.4495550394058228,1.4468984603881836,1.4446905851364136,1.4429283142089844,1.441609025001526,1.4407308101654053,1.4402917623519895
2,4.990757465362549,4.992278575897217,4.995321750640869,4.999892711639403,5.0059990882873535,5.013648986816406,5.022854804992676,5.033630847930908,5.045992851257324,5.059961318969727,5.0755581855773935,5.0928072929382315,5.111735820770264,5.132375240325928,5.154758930206299,5.178922653198242,5.204906463623047,5.232754707336426,5.262515068054199,5.29423713684082,5.3279762268066415,5.363792896270752,5.4017510414123535,5.441919803619385,5.484373092651367,5.529191970825195,5.449368953704834,5.264838695526123,5.095215320587158,4.937027454376222,4.788641929626465,4.651632785797119,4.5228118896484375,4.401940822601318,4.289492130279541,4.182764530181885,4.083761215209962,3.989406108856201,3.90088963508606,3.8174350261688232,3.7380864620208736,3.66335391998291,3.5927391052246094,3.52549409866333,3.4619805812835693,3.401484966278076,3.3446333408355717,3.2906363010406494,3.2393262386322017,3.190548181533813,3.1441609859466557,3.100034475326538,3.0580477714538574,3.0180907249450684,2.980060577392578,2.943861246109009,2.909406900405884,2.876616239547729,2.84541392326355,2.8157284259796143,2.7874975204467773,2.7606587409973145,2.735157251358032,2.7109410762786865,2.687962055206299,2.6661739349365234,2.645535707473755,2.6260082721710205,2.607555627822876,2.5901436805725098,2.5737416744232178,2.5583205223083496,2.543853282928467,2.5303151607513428,2.5176830291748047,2.5059361457824707,2.4950549602508545,2.4850215911865234,2.4758195877075195,2.4674341678619385,2.4598522186279297,2.453061819076538,2.447052001953125,2.441813468933105,2.437338352203369,2.433619499206543,2.4306509494781494,2.428429126739502,2.4269495010375977,2.4262104034423833,2.426210641860962,2.426949977874756,2.42842960357666,2.430651903152466,2.43362045288086,2.4373395442962646,2.44181489944458,2.4470536708831787,2.453063726425171,2.4598541259765625,2.4674358367919917,2.4758219718933105,2.4850242137908936,2.495057821273804,2.505939483642578,2.5176866054534908,2.530318260192871,2.543856620788574,2.558324098587036,2.5737457275390625,2.5901482105255127,2.607560634613037,2.6260130405426025,2.645540714263916,2.666179180145264,2.6879677772521973,2.7109475135803223,2.735164165496826,2.7606656551361084,2.7875046730041504,2.8157358169555664,2.7643558979034424,2.687619924545288,2.6156141757965092,2.5486185550689697,2.4850258827209477,2.4260289669036865,2.3697941303253174,2.317032814025879,2.267279863357544,2.219967842102051,2.1754000186920166,2.1332788467407227,2.093158721923828,2.05525541305542,2.0192618370056152,1.9855115413665767,1.9534568786621092,1.9229966402053835,1.894039750099182,1.8665025234222408,1.8403068780899048,1.815381407737732,1.7916612625122068,1.769084334373474,1.7475953102111816,1.7271413803100586,1.7076754570007324,1.6891518831253052,1.6715296506881714,1.6547702550888062,1.6388375759124756,1.6236987113952637,1.6093229055404663,1.5956813097000122,1.5827467441558838,1.5704950094223022,1.5589027404785156,1.5479483604431152,1.5376118421554563,1.5278745889663696,1.5187199115753174,1.5101314783096311,1.5020946264266968,1.4945954084396362,1.4876219034194946,1.481162428855896,1.4752057790756226,1.4697433710098269,1.4647650718688965,1.4602640867233276,1.4562330245971682,1.452665090560913,1.449555277824402,1.4468985795974731,1.4446907043457031,1.4429284334182741,1.4416091442108154,1.4407310485839844,1.4402918815612793
3,4.990835189819336,4.9924283027648935,4.995542526245117,5.000185489654541,5.006364345550537,5.014086246490479,5.0233659744262695,5.034215450286865,5.046653270721436,5.06069803237915,5.076371192932129,5.093698501586914,5.112707138061523,5.133427143096924,5.1558942794799805,5.1801419258117685,5.206213474273682,5.2341508865356445,5.264001846313477,5.2958173751831055,5.329653739929199,5.365569114685059,5.4036293029785165,5.443903923034668,5.486466884613037,5.5313992500305185,5.428950786590576,5.23411750793457,5.0658063888549805,4.908824920654297,4.761557579040527,4.625568389892578,4.497694492340088,4.377704620361328,4.2660651206970215,4.160099983215332,4.061797142028809,3.968104124069214,3.880203247070313,3.797325134277344,3.7185213565826416,3.6442983150482178,3.5741617679595947,3.5073697566986084,3.444282531738281,3.3841583728790283,3.327688455581665,3.274052619934082,3.223084688186645,3.1746304035186768,3.1285510063171387,3.0847165584564213,3.0430073738098145,3.0033142566680913,2.9655346870422363,2.9295744895935063,2.895347595214844,2.8627734184265137,2.831777811050415,2.8022890090942383,2.774245500564575,2.7475857734680176,2.722255229949951,2.6982016563415527,2.67537784576416,2.653738260269165,2.6332416534423833,2.61384916305542,2.595525026321411,2.578235387802124,2.561950206756592,2.546640396118164,2.532279253005981,2.5188419818878174,2.5063064098358154,2.4946506023406982,2.483855724334717,2.473905086517334,2.4647808074951167,2.4564692974090576,2.4489572048187256,2.442232608795166,2.43628478050232,2.43110466003418,2.4266843795776367,2.4230165481567383,2.420095920562744,2.4179184436798096,2.4164798259735107,2.415778636932373,2.4158132076263428,2.416583776473999,2.4180917739868164,2.420339345932007,2.423330068588257,2.4270684719085693,2.4315602779388428,2.436812400817871,2.4428327083587646,2.4496307373046875,2.4572174549102783,2.4656052589416504,2.474806308746338,2.484836339950561,2.495711088180542,2.50744891166687,2.520068645477295,2.5335917472839355,2.5480411052703857,2.563441514968872,2.579820156097412,2.597205638885498,2.615628480911255,2.6351232528686523,2.655725717544556,2.677475929260254,2.700413465499878,2.724585056304932,2.7500388622283936,2.7768261432647705,2.805002927780152,2.7605791091918945,2.68408751487732,2.6123054027557373,2.5455129146575928,2.4821090698242188,2.423282623291016,2.367207765579224,2.314592838287353,2.264975309371948,2.2177889347076416,2.1733357906341557,2.1313216686248784,2.091301679611206,2.0534915924072266,2.0175752639770512,1.9839082956314087,1.9519318342208865,1.9215452671051023,1.892657995223999,1.8651864528656008,1.83905291557312,1.8141865730285645,1.790522217750549,1.7679985761642456,1.746559977531433,1.726154088973999,1.706734299659729,1.688254714012146,1.6706743240356443,1.6539551019668581,1.6380611658096311,1.6229593753814695,1.6086193323135376,1.595011830329895,1.5821105241775513,1.5698907375335691,1.5583291053771973,1.547404646873474,1.5370970964431765,1.5273879766464231,1.5182607173919678,1.5096989870071411,1.50168776512146,1.4942140579223633,1.4872651100158691,1.4808297157287598,1.474896788597107,1.4694573879241943,1.4645020961761477,1.4600235223770142,1.4560143947601318,1.4524683952331543,1.4493801593780518,1.4467447996139526,1.444558024406433,1.4428168535232544,1.4415184259414673,1.440660834312439,1.4402426481246948
4,4.9907875061035165,4.9923014640808105,4.99533748626709,4.999902248382568,5.0060014724731445,5.013644218444824,5.022842884063722,5.033610820770264,5.045966625213623,5.059927940368652,5.075517177581787,5.092759132385254,5.111679553985597,5.132311820983887,5.15468692779541,5.178842544555664,5.2048187255859375,5.232657909393311,5.2624101638793945,5.29412317276001,5.3278536796569815,5.363660335540772,5.401608943939209,5.441767692565918,5.48421049118042,5.5121116638183585,5.408437728881836,5.224462509155273,5.056107521057129,4.899104118347168,4.7518310546875,4.615849494934082,4.487995624542236,4.368032932281493,4.256430149078368,4.150506019592285,4.052248001098634,3.958604097366333,3.8707547187805176,3.787929058074951,3.709178686141968,3.6350100040435787,3.5649285316467285,3.4981904029846187,3.435156345367432,3.3750698566436768,3.318650722503662,3.2650649547576904,3.2141449451446533,3.165738821029663,3.119704484939575,3.075913906097412,3.0342471599578857,2.9945943355560303,2.9568541049957275,2.9209306240081787,2.8867387771606445,2.8541979789733887,2.8232331275939937,2.793774127960205,2.7657580375671387,2.739123821258545,2.713816404342652,2.689784526824951,2.666980266571045,2.645357608795166,2.6248760223388667,2.605496644973755,2.587183952331543,2.56990385055542,2.553626298904419,2.5383214950561523,2.523963928222656,2.510527372360229,2.497990369796753,2.4863314628601074,2.475531578063965,2.4655728340148926,2.45643949508667,2.4481163024902344,2.440590143203736,2.433849573135376,2.4278833866119385,2.422682762145996,2.418238878250122,2.414545774459839,2.41159725189209,2.4093892574310303,2.4079179763793945,2.4071812629699707,2.4071779251098637,2.407908201217652,2.4093732833862305,2.411574363708496,2.4145164489746094,2.4182028770446777,2.4226393699646,2.4278335571289062,2.43379282951355,2.4405264854431152,2.4480454921722408,2.456362009048462,2.4654881954193115,2.475439548492432,2.486231803894043,2.497882843017578,2.510411500930786,2.523839235305786,2.538189172744751,2.553485155105591,2.5697546005249023,2.5870256423950195,2.6053285598754883,2.6246981620788574,2.645169496536255,2.6667819023132324,2.6895751953125,2.71359658241272,2.738892078399658,2.765514373779297,2.79351806640625,2.764584541320801,2.6878316402435303,2.6158103942871094,2.548800468444824,2.4851949214935303,2.426185846328736,2.369940280914306,2.317168951034546,2.267406463623047,2.220085859298706,2.1755094528198238,2.133380651473999,2.0932531356811523,2.0553431510925293,2.0193741321563716,1.98561692237854,1.9535552263259888,1.923088550567627,1.8941258192062376,1.8665827512741089,1.840381741523743,1.8154511451721191,1.7917262315750122,1.7691445350646973,1.747651219367981,1.727192997932434,1.7077232599258425,1.6891958713531494,1.671570062637329,1.6548069715499878,1.6388710737228394,1.6237291097640991,1.609350085258484,1.5957053899765017,1.5827679634094238,1.5705134868621826,1.558918595314026,1.5479614734649658,1.5376223325729368,1.527882695198059,1.5187256336212158,1.5101348161697388,1.5020956993103027,1.4945943355560305,1.4876185655593872,1.4811568260192869,1.4751980304718018,1.4697333574295044,1.4647531509399414,1.4602501392364502,1.4562169313430786,1.4526469707489014,1.4495350122451782,1.4468765258789062,1.444666624069214,1.4429023265838623,1.4415810108184814,1.4407007694244385,1.44025981426239
5,4.990739822387695,4.992176532745361,4.9951348304748535,4.999621391296387,5.0056419372558585,5.013205528259277,5.022324562072754,5.033012866973877,5.045287132263184,5.059165954589844,5.074671268463135,5.091827392578125,5.110662937164307,5.131206512451172,5.153491497039795,5.177556037902832,5.203437805175781,5.231181621551514,5.260834217071533,5.292445182800293,5.326071739196777,5.361771583557129,5.399608612060547,5.439653396606445,5.481978416442871,5.506550312042236,5.398429393768311,5.214404106140137,5.046026706695557,4.889019966125488,4.741758346557617,4.6058011054992685,4.477982044219972,4.358061790466309,4.246507167816162,4.1406354904174805,4.042434215545653,3.9488484859466553,3.86106014251709,3.778295755386353,3.699608325958252,3.6255016326904297,3.55548095703125,3.488804817199707,3.4258306026458736,3.365922689437866,3.309556722640991,3.256022691726685,3.205153465270996,3.1567962169647217,3.1108095645904537,3.0670650005340576,3.025442361831665,2.9858314990997314,2.948131561279297,2.9122462272644043,2.8780903816223145,2.8455843925476074,2.81465220451355,2.785223484039306,2.7572360038757324,2.73062801361084,2.705344915390014,2.681335210800171,2.6585512161254883,2.6369469165802,2.61648178100586,2.597116708755493,2.5788161754608154,2.561546087265014,2.545276403427124,2.529978036880493,2.5156235694885254,2.5021891593933105,2.489651918411255,2.4779903888702397,2.4671862125396733,2.457221031188965,2.448078393936157,2.439744234085083,2.4322047233581543,2.425448179244995,2.419464111328125,2.414243221282959,2.4097769260406494,2.40605902671814,2.403083324432373,2.400845766067505,2.3993420600891118,2.3985707759857178,2.3985302448272705,2.399220466613769,2.4006423950195312,2.402798175811768,2.405691623687744,2.4093267917633057,2.4137094020843506,2.4188461303710938,2.4247450828552246,2.431414842605591,2.438866376876831,2.4471123218536377,2.456164121627808,2.466036796569824,2.4767475128173833,2.488312244415283,2.50075101852417,2.5140843391418457,2.5283350944519043,2.543527603149414,2.5596883296966557,2.576845645904541,2.595029592514038,2.6142747402191158,2.634615659713745,2.656091690063477,2.678741693496704,2.702613115310669,2.727752208709717,2.7542102336883545,2.782041072845459,2.768804788589477,2.691777229309082,2.619503974914551,2.552266359329224,2.4884488582611084,2.4292478561401367,2.372822999954224,2.319886922836304,2.269972324371338,2.222509384155273,2.1778028011322017,2.135553359985352,2.0953123569488525,2.0572965145111084,2.021167755126953,1.9873203039169312,1.9551740884780884,1.924627900123596,1.8955897092819212,1.8679758310317995,1.8417075872421265,1.8167133331298828,1.792927861213684,1.7702889442443848,1.7487410306930542,1.7282307147979736,1.7087112665176392,1.6901365518569946,1.672465443611145,1.6556588411331177,1.639681339263916,1.624498963356018,1.6100816726684568,1.596400022506714,1.5834269523620603,1.5711376667022705,1.55950927734375,1.5485200881958008,1.5381499528884888,1.5283797979354858,1.519193172454834,1.5105735063552856,1.5025063753128052,1.4949778318405151,1.4879754781723022,1.481487512588501,1.4755032062530518,1.4700133800506592,1.4650084972381592,1.4604811668395996,1.4564239978790283,1.45283043384552,1.4496952295303345,1.4470133781433103,1.4447804689407349,1.442993402481079,1.4416495561599731,1.4407466650009155,1.4402831792831419
6,4.990780830383301,4.992295742034912,4.995333194732666,4.999898433685303,5.0059990882873535,5.013643264770508,5.022842884063722,5.0336127281188965,5.045969009399414,5.059931755065918,5.075521469116211,5.092764377593994,5.1116862297058105,5.132319450378418,5.154695987701416,5.1788530349731445,5.2048306465148935,5.232670783996582,5.2624239921569815,5.294138431549072,5.32787036895752,5.363678932189941,5.401628017425537,5.441788196563722,5.484232902526856,5.495030879974365,5.368888854980469,5.186271190643311,5.019158840179443,4.863313674926758,4.717125415802002,4.5821452140808105,4.455232620239258,4.336152076721191,4.225369453430177,4.120223522186278,4.022686958312988,3.9297297000885014,3.842524528503418,3.7603063583374015,3.6821324825286874,3.608506917953491,3.538938045501709,3.4726884365081787,3.4101147651672363,3.350614309310913,3.294605255126953,3.241408348083496,3.1908588409423833,3.1428039073944087,3.097104549407959,3.053632497787476,3.012268543243408,2.9729039669036865,2.9354372024536133,2.89977502822876,2.8658316135406494,2.8335273265838623,2.8027877807617188,2.7735426425933842,2.745730400085449,2.719289541244507,2.6941659450531006,2.670308351516724,2.647669792175293,2.626204490661621,2.6058719158172607,2.586633682250977,2.5684542655944824,2.551299810409546,2.5351402759552,2.519947290420532,2.5056936740875244,2.4923548698425293,2.4799091815948486,2.4683353900909424,2.4576141834259038,2.447728395462036,2.4386615753173833,2.430398941040039,2.4229276180267334,2.416236162185669,2.410313606262207,2.405151128768921,2.400740146636963,2.397073984146118,2.3941471576690674,2.391955852508545,2.3904955387115483,2.3897647857666016,2.3897619247436523,2.3904871940612797,2.391942024230957,2.39412784576416,2.3970489501953125,2.40070915222168,2.4051144123077397,2.410271406173706,2.416188240051269,2.4228737354278564,2.4303386211395264,2.438595533370972,2.4476561546325684,2.4575355052948,2.4682505130767822,2.4798178672790527,2.4922564029693604,2.5055878162384038,2.519834280014038,2.535020351409912,2.5511724948883057,2.568319320678711,2.586490631103516,2.605720996856689,2.626044511795044,2.6475014686584477,2.670130968093872,2.693979024887085,2.719092607498169,2.745522975921631,2.773324489593506,2.764720916748047,2.6879565715789795,2.615924596786499,2.548905611038208,2.4852914810180664,2.42627477645874,2.3700220584869385,2.317244052886963,2.2674753665924072,2.220149040222168,2.1755688190460205,2.1334371566772456,2.0933067798614498,2.0553941726684566,2.0193588733673096,1.985602617263794,1.9535419940948489,1.9230761528015137,1.8941141366958616,1.8665722608566284,1.84037184715271,1.8154422044754028,1.791717767715454,1.7691370248794556,1.7476441860198977,1.7271866798400881,1.7077172994613647,1.6891906261444092,1.6715652942657468,1.6548027992248535,1.6388674974441528,1.6237257719039917,1.609347224235535,1.595703125,1.5827661752700806,1.570512056350708,1.5589174032211304,1.547960638999939,1.5376219749450684,1.527882695198059,1.5187259912490845,1.5101356506347656,1.5020968914031982,1.494595646858215,1.487620234489441,1.4811588525772097,1.4752004146575928,1.4697362184524536,1.4647562503814695,1.4602535963058472,1.456220626831055,1.4526509046554563,1.4495393037796018,1.4468810558319092,1.444671392440796,1.4429075717926023,1.4415864944458008,1.4407066106796265,1.4402658939361572
7,4.9907264709472665,4.99216365814209,4.995122909545898,4.999610424041748,5.005631923675537,5.013197898864746,5.022317886352539,5.03300666809082,5.045281410217285,5.05916166305542,5.074667930603027,5.091825485229492,5.11066198348999,5.13120698928833,5.153493404388428,5.177558898925781,5.203442573547363,5.231186866760254,5.260840892791748,5.292452812194824,5.326081275939941,5.3617825508117685,5.399620532989502,5.439666748046875,5.481993675231934,5.489413261413574,5.358748912811278,5.176066875457764,5.008918762207031,4.853058815002441,4.70687198638916,4.571908473968506,4.445023059844972,4.325978755950929,4.215239524841309,4.1101412773132315,4.012657165527344,3.919755697250366,3.832608461380005,3.7504487037658687,3.672335386276245,3.598769426345825,3.529260873794556,3.4630708694458012,3.4005560874938965,3.3410234451293945,3.2850759029388428,3.231939554214477,3.181447744369507,3.1334493160247803,3.087803840637207,3.044383764266968,3.0030696392059326,2.9637529850006104,2.926332950592041,2.890713930130005,2.8568117618560787,2.824546813964844,2.793843984603882,2.764634132385254,2.736853837966919,2.7104432582855225,2.68534779548645,2.661516666412353,2.638901710510254,2.617457628250122,2.597144603729248,2.577923536300659,2.5597589015960693,2.542617082595825,2.526468276977539,2.5112833976745605,2.4970359802246094,2.483701229095459,2.471257209777832,2.459682941436768,2.4489586353302,2.4390676021575928,2.4299933910369877,2.4217212200164795,2.41423773765564,2.407532215118408,2.401592969894409,2.3964109420776367,2.3919782638549805,2.3882882595062256,2.3853349685668945,2.3831145763397217,2.381622791290283,2.3808577060699463,2.3808181285858154,2.3815033435821533,2.382915496826172,2.3850557804107666,2.3879287242889404,2.391537666320801,2.395888566970825,2.4009876251220703,2.4068434238433842,2.4134647846221924,2.4208614826202397,2.4290473461151123,2.438032627105713,2.447833299636841,2.458465099334717,2.4699456691741943,2.482293128967285,2.4955289363861084,2.5096750259399414,2.524755954742432,2.5407979488372803,2.5578296184539795,2.57588005065918,2.5949835777282715,2.615175008773804,2.636493444442749,2.658977508544922,2.682673692703247,2.707627773284912,2.733891248703003,2.7615177631378174,2.768749713897705,2.6917293071746826,2.6194632053375244,2.552231550216675,2.488419532775879,2.4292240142822266,2.3728036880493164,2.3198719024658203,2.269961357116699,2.2225019931793213,2.177797794342041,2.135549068450928,2.0953092575073238,2.0572938919067383,2.021162748336792,1.9873164892196653,1.95517098903656,1.9246255159378047,1.8955881595611568,1.8679749965667725,1.8417075872421265,1.816713809967041,1.79292893409729,1.770290732383728,1.748743176460266,1.7282335758209229,1.7087144851684568,1.6901402473449707,1.6724694967269895,1.6556634902954102,1.6396863460540771,1.624504566192627,1.610087513923645,1.5964062213897705,1.5834335088729858,1.571144700050354,1.5595167875289917,1.5485275983810425,1.5381578207015991,1.5283880233764648,1.5192017555236816,1.5105825662612915,1.50251567363739,1.4949873685836792,1.4879852533340454,1.4814976453781128,1.475513577461243,1.4700241088867188,1.465019464492798,1.4604922533035278,1.4564355611801147,1.452842354774475,1.449707269668579,1.4470258951187134,1.4447933435440063,1.4430065155029297,1.4416630268096924,1.4407604932785034,1.440297245979309
