,x,y,distance,id,label
325480,1.1186558819724108,-1.3331621662172652,1.7403196096420288,904,0
325481,1.1263581000351814,-1.2957267734979545,1.7168548107147217,904,0
325482,1.1249417556560601,-1.2493743922855445,1.681199073791504,904,0
325483,1.1215903797227245,-1.202758428679352,1.6445646286010742,904,0
325484,1.1287421764683587,-1.1688467401869298,1.6248881816864014,904,0
325485,1.1257913826576462,-1.125791382657646,1.592109441757202,904,0
325486,1.1234849683290076,-1.0849368225798035,1.5618278980255127,904,0
325487,1.131935687980918,-1.0555471055798191,1.5477267503738403,904,0
325488,1.135518912740103,-1.022425821407875,1.5279914140701294,904,0
325489,1.1340130857238422,-0.9857825359297916,1.50258207321167,904,0
325490,1.133984317258546,-0.9515258223724656,1.4803113937377932,904,0
325491,1.138795398883066,-0.922178331091446,1.4653558731079102,904,0
325492,1.1393483656979324,-0.8901565017037137,1.44585382938385,904,0
325493,1.1404770971052696,-0.8594111355731535,1.4280320405960083,904,0
325494,1.1476971321016471,-0.8338507757416334,1.418631672859192,904,0
325495,1.14700453047122,-0.8031412185966369,1.4002339839935305,904,0
325496,1.1457335566431102,-0.7728070419879427,1.3820043802261353,904,0
325497,1.1488082207493386,-0.7460447816823425,1.3697967529296875,904,0
325498,1.1483411088620925,-0.7175631644654942,1.3540990352630615,904,0
325499,1.1518107944632876,-0.6920777469638371,1.3437409400939941,904,0
325500,1.1568903598031168,-0.6679309606552123,1.3358619213104248,904,0
325501,1.152603083020223,-0.6388983216504769,1.317833423614502,904,0
325502,1.1556084248033092,-0.6144478987753843,1.3088074922561646,904,0
325503,1.1604454037873615,-0.5912764659784994,1.3023983240127563,904,0
325504,1.1638792147109245,-0.5676618221689611,1.2949342727661133,904,0
325505,1.1628218386558271,-0.5422327284350884,1.283031940460205,904,0
325506,1.1928477263359971,-0.5310900249698525,1.305734395980835,904,0
325507,1.6724224861678365,-0.7099012274409024,1.8168535232543943,904,-1
325508,3.245143490983756,-1.311123076955692,3.5,904,1
325509,3.267531492740206,-1.2542878234085508,3.5,904,1
325510,3.2889241727506797,-1.1970705016398404,3.5,904,1
325511,3.309315014597609,-1.1394885406000483,3.5,904,1
325512,3.3286978070330373,-1.081559480312316,3.5,904,1
325513,3.3470666458706235,-1.0233009665295787,3.5,904,1
325514,3.3644159357841166,-0.9647307453594972,3.5,904,1
325515,3.380740392011739,-0.9058666578588226,3.5,904,1
325516,3.3960350419659875,-0.846726634598837,3.5,904,1
325517,3.4102952267483237,-0.7873286902035275,3.5,904,1
325518,3.42351660256832,-0.7276909178621577,3.5,904,1
325519,3.435695142066824,-0.6678314838179068,3.5,904,1
325520,3.4468271355427285,-0.6077686218342562,3.5,904,1
325521,3.456909192082982,-0.547520627640808,3.5,904,1
325522,3.4659382405954964,-0.487105853360229,3.5,904,1
325523,3.473911530744627,-0.4265427019180162,3.5,904,1
325524,3.4808266337889564,-0.3658496214367871,3.5,904,1
325525,3.486681443321109,-0.3050450996168036,3.5,904,1
325526,3.4914741759093846,-0.24414765810443856,3.5,904,1
325527,3.495203371641008,-0.1831758468503034,3.5,904,1
325528,3.497867894566835,-0.1221482384587534,3.5,904,1
325529,3.4968761945718176,-0.0610382010221895,3.497408866882324,904,1
325530,3.498582124710083,0.0,3.498582124710083,904,1
325531,3.4994669330473696,0.06108342253049229,3.5,904,1
325532,3.497867894566835,0.1221482384587534,3.5,904,1
325533,3.495203371641008,0.1831758468503034,3.5,904,1
325534,3.4914741759093846,0.24414765810443856,3.5,904,1
325535,3.486681443321109,0.3050450996168036,3.5,904,1
325536,3.4808266337889564,0.3658496214367871,3.5,904,1
325537,3.473911530744627,0.4265427019180162,3.5,904,1
325538,3.4659382405954964,0.487105853360229,3.5,904,1
325539,3.456909192082982,0.547520627640808,3.5,904,1
325540,3.4468271355427285,0.6077686218342562,3.5,904,1
325541,3.435695142066824,0.6678314838179068,3.5,904,1
325542,3.42351660256832,0.7276909178621577,3.5,904,1
325543,3.4102952267483237,0.7873286902035275,3.5,904,1
325544,3.3960350419659875,0.846726634598837,3.5,904,1
325545,3.380740392011739,0.9058666578588226,3.5,904,1
325546,1.2647969241056398,0.3626746819092255,1.315767526626587,904,2
325547,1.2150409997560168,0.37147531285561897,1.2705583572387695,904,2
325548,1.2160896588162062,0.3951314825345404,1.2786723375320437,904,2
325549,1.2218607292390735,0.42072038867126016,1.2922651767730713,904,2
325550,1.2216588367004788,0.4446474529872495,1.3000621795654297,904,2
325551,1.2207181788567063,0.4685898057770198,1.3075661659240725,904,2
325552,1.230717735075709,0.4972422415710311,1.3273718357086182,904,2
325553,1.2256361308209351,0.5202516713700673,1.3314825296401978,904,2
325554,1.2357398676501798,0.5501868366572341,1.3526856899261477,904,2
325555,1.2320864797344422,0.5745313610094038,1.359457015991211,904,2
325556,1.2381706015360905,0.6038961525733472,1.3775910139083862,904,2
325557,1.2402926235533125,0.6319606565206257,1.3920129537582395,904,2
325558,1.231618092497582,0.6548629559858841,1.394893765449524,904,2
325559,1.236480102680741,0.6853921128571839,1.4137345552444458,904,2
325560,1.241543678994473,0.7168055772781371,1.4336111545562744,904,2
325561,1.2412661911432097,0.7458279719882908,1.448102593421936,904,2
325562,1.2434624016985618,0.7770015450729961,1.466264009475708,904,2
325563,1.2419341973827316,0.8065214980320017,1.4808367490768433,904,2
325564,1.24877284888576,0.8423079221750258,1.5062922239303589,904,2
325565,1.247993735436243,0.8738546211909514,1.5235190391540527,904,2
325566,1.251242258775426,0.9090807138378358,1.546620488166809,904,2
325567,1.2498542416021818,0.9418327257974802,1.5649870634078982,904,2
325568,1.254354276254202,0.9800089665846444,1.5917984247207642,904,2
325569,1.2567289416507277,1.0176790310028188,1.6171079874038696,904,2
325570,1.2541172782814909,1.052329345659053,1.6371338367462158,904,2
325571,1.2650609568179387,1.0997007122909404,1.6762222051620483,904,2
325572,1.2655142075176329,1.1394741105652526,1.7029173374176023,904,2
325573,1.2644127964348646,1.1790840077810194,1.7288663387298584,904,2
325574,1.2746150411819817,1.230881437469696,1.7719234228134155,904,2
325575,1.2748034200292466,1.2748034200292464,1.8028442859649656,904,2
325576,1.2757449340987064,1.3210725519239628,1.836506962776184,904,2
325577,1.287230473862793,1.3803856827607044,1.887439250946045,904,2
325578,1.2939105930691934,1.4370332977327092,1.9337190389633176,904,2
325579,1.2962631959215252,1.4911802280314603,1.9758331775665283,904,2
325580,1.3003498339663582,1.5496965862586916,2.0229852199554443,904,2
325581,1.3084364626371918,1.615784467217449,2.0791261196136475,904,2
325582,1.3132340462042091,1.6808629285501362,2.1330456733703613,904,2
325583,1.3189126023125748,1.7502561390688014,2.191558122634888,904,2
325584,1.3288240502406163,1.8289693982384627,2.260730504989624,904,2
325585,1.3336656173051955,1.9046718930149065,2.3251750469207764,904,2
325586,1.3380676286371878,1.983766839447895,2.392855167388916,904,2
325587,1.3460703970308816,2.0727666432158403,2.471490859985352,904,2
325588,1.3519888564726488,2.1636344498919047,2.551311016082764,904,2
325589,1.3604610390348857,2.2641873938030272,2.641476631164551,904,2
325590,1.3706502914428709,2.3740359441881416,2.7413005828857417,904,2
325591,1.375531178125132,2.481523934202501,2.8372604846954346,904,2
325592,1.3848370370136038,2.604499665703282,2.949778318405152,904,2
325593,1.3962778778005098,2.7403496315757176,3.075566291809082,904,2
325594,1.4071673217982594,2.885120565627821,3.209990739822388,904,2
325595,1.479163916092448,3.1720772546282747,3.5,904,2
325596,1.4235782507653008,3.197409101749103,3.5,904,2
325597,1.367558949712458,3.2217669870835413,3.5,904,2
325598,1.311123076955692,3.245143490983756,3.5,904,2
325599,1.2542878234085513,3.267531492740206,3.5,904,2
325600,1.1970705016398409,3.2889241727506797,3.5,904,2
325601,1.1394885406000486,3.3093150145976087,3.5,904,2
325602,1.081559480312316,3.3286978070330373,3.5,904,2
325603,1.0233009665295787,3.3470666458706235,3.5,904,2
325604,0.9647307453594972,3.3644159357841166,3.5,904,2
325605,0.9058666578588226,3.380740392011739,3.5,904,2
325606,0.8467266345988369,3.3960350419659875,3.5,904,2
325607,0.7873286902035272,3.4102952267483237,3.5,904,2
325608,0.7276909178621581,3.4235166025683195,3.5,904,2
325609,0.6678314838179072,3.435695142066824,3.5,904,2
325610,0.6077686218342564,3.4468271355427285,3.5,904,2
325611,0.5475206276408082,3.456909192082982,3.5,904,2
325612,0.4871058533602292,3.4659382405954964,3.5,904,2
325613,0.42654270191801613,3.473911530744627,3.5,904,2
325614,0.3658496214367871,3.4808266337889564,3.5,904,2
325615,0.3050450996168035,3.486681443321109,3.5,904,2
325616,0.2441476581044383,3.4914741759093846,3.5,904,2
325617,0.1831758468503039,3.495203371641008,3.5,904,2
325618,0.12214823845875378,3.497867894566835,3.5,904,2
325619,0.06103820102218981,3.4968761945718176,3.497408866882324,904,2
325620,2.1422637002901743e-16,3.498582124710083,3.498582124710083,904,2
325621,-0.061083422530492176,3.4994669330473696,3.5,904,2
325622,-0.12214823845875335,3.497867894566835,3.5,904,2
325623,-0.18317584685030344,3.495203371641008,3.5,904,2
325624,-0.2441476581044387,3.4914741759093846,3.5,904,2
325625,-0.3050450996168038,3.486681443321109,3.5,904,2
325626,-0.36584962143678745,3.4808266337889564,3.5,904,2
325627,-0.4265427019180158,3.473911530744627,3.5,904,2
325628,-0.4871058533602287,3.4659382405954964,3.5,904,2
325629,-0.5475206276408079,3.456909192082982,3.5,904,2
325630,-0.6077686218342561,3.4468271355427285,3.5,904,2
325631,-0.6678314838179068,3.435695142066824,3.5,904,2
325632,-0.7276909178621577,3.42351660256832,3.5,904,2
325633,-0.7873286902035276,3.4102952267483237,3.5,904,2
325634,-0.8467266345988372,3.3960350419659875,3.5,904,2
325635,-0.9058666578588229,3.380740392011739,3.5,904,2
325636,-0.9647307453594968,3.3644159357841166,3.5,904,2
325637,-1.0233009665295782,3.3470666458706244,3.5,904,2
325638,-1.0815594803123156,3.3286978070330377,3.5,904,2
325639,-1.1394885406000483,3.309315014597609,3.5,904,2
325640,-1.101638386076405,3.0267265901493565,3.220975160598755,904,2
325641,-1.1074695453349261,2.885056802033432,3.0903141498565674,904,2
325642,-1.1167361739719386,2.7640190229323585,2.981090545654297,904,2
325643,-1.1193454740461763,2.6370126832057945,2.86474609375,904,2
325644,-1.1283324149257377,2.5342760971113565,2.774110555648804,904,2
325645,-1.1306634339163808,2.4247155588007807,2.675377607345581,904,2
325646,-1.1369988239960338,2.3311930567102093,2.5936899185180664,904,2
325647,-1.1409111441708013,2.2391641973975163,2.5130727291107178,904,2
325648,-1.1391715543659675,2.1424700908657925,2.426497459411621,904,2
325649,-1.1440002734281494,2.0638311253079484,2.359689712524414,904,2
325650,-1.1485364437103267,1.9893234748507589,2.2970728874206543,904,2
325651,-1.1500436946884347,1.9139941248765449,2.2329294681549072,904,2
325652,-1.1525268696218465,1.8444285451034343,2.174910306930542,904,2
325653,-1.1522915113926204,1.7743733264944483,2.1156976222991943,904,2
325654,-1.157484743313811,1.7160417020860443,2.0699203014373784,904,2
325655,-1.157066656670367,1.6524624393915468,2.017284154891968,904,2
325656,-1.1595499628557764,1.5959836047577118,1.9727442264556885,904,2
325657,-1.1580590629643883,1.5367962826374757,1.924277424812317,904,2
325658,-1.1608621964509984,1.4858358544767334,1.885552763938904,904,2
325659,-1.161872980256154,1.434793639573231,1.846234440803528,904,2
325660,-1.1583238379157734,1.3804365952236362,1.8020319938659668,904,2
325661,-1.1661175730131967,1.3414648150996211,1.7774583101272583,904,2
325662,-1.164790748125215,1.293631182025122,1.7407524585723877,904,2
325663,-1.1615221155393245,1.2455799727060457,1.703115701675415,904,2
325664,-1.1687569977382255,1.2102833006127884,1.6824917793273926,904,2
325665,-1.1659111363425605,1.1659111363425605,1.6488473415374756,904,2
325666,-1.1636806975095748,1.1237533870446623,1.617706537246704,904,2
325667,-1.1722057005221036,1.0930994997934276,1.6027890443801882,904,2
325668,-1.1758610092799249,1.0587500082877843,1.5822770595550537,904,2
325669,-1.1744247285620988,1.0209118411024545,1.5561280250549316,904,2
325670,-1.174464201717618,0.9854924784921724,1.5331541299819946,904,2
325671,-1.1793413568297642,0.9550118004472782,1.517528772354126,904,2
325672,-1.1799589777223862,0.9218849891620604,1.4973894357681274,904,2
325673,-1.1811508605168446,0.8900610147248684,1.4789611101150513,904,2
325674,-1.1884325445921442,0.8634467853118205,1.4689834117889404,904,2
325675,-1.1878002866918878,0.8317067146293139,1.4500364065170288,904,2
325676,-1.1865881722129172,0.8003638281421009,1.431283950805664,904,2
325677,-1.1897204408056086,0.772613488041452,1.4185789823532104,904,2
325678,-1.189310347520017,0.7431635860738901,1.4024090766906738,904,2
325679,-1.1928353549809667,0.7167277897918237,1.3916015625,904,2
325680,-1.197969488106436,0.6916480064392089,1.383296012878418,904,2
325681,-1.1937354850593267,0.6616983844087466,1.364862322807312,904,2
325682,-1.1967937657635943,0.6363465330101616,1.3554527759552002,904,2
325683,-1.201682802525137,0.6122879701063455,1.3486801385879517,904,2
325684,-1.205167600499064,0.5877995134471163,1.340871810913086,904,2
325685,-1.2041606532371154,0.5615093342533928,1.3286442756652832,904,2
325686,-1.2024999174332949,0.5353874573224495,1.3163000345230105,904,2
325687,-1.2199497807726427,0.5178379589784151,1.3253051042556765,904,2
325688,-2.032531278641839,0.8211959414015683,2.192155599594116,904,-1
325689,-3.267531492740206,1.2542878234085508,3.5,904,3
325690,-3.2889241727506797,1.1970705016398409,3.5,904,3
325691,-3.309315014597609,1.139488540600048,3.5,904,3
325692,-3.3286978070330373,1.0815594803123163,3.5,904,3
325693,-3.3470666458706244,1.023300966529578,3.5,904,3
325694,-3.3644159357841166,0.9647307453594972,3.5,904,3
325695,-3.380740392011739,0.9058666578588236,3.5,904,3
325696,-3.3960350419659875,0.846726634598837,3.5,904,3
325697,-3.4102952267483233,0.7873286902035281,3.5,904,3
325698,-3.42351660256832,0.7276909178621576,3.5,904,3
325699,-3.435695142066824,0.6678314838179074,3.5,904,3
325700,-3.4468271355427285,0.607768621834256,3.5,904,3
325701,-3.456909192082982,0.5475206276408084,3.5,904,3
325702,-3.4659382405954964,0.4871058533602287,3.5,904,3
325703,-3.473911530744627,0.4265427019180164,3.5,904,3
325704,-3.4808266337889564,0.3658496214367881,3.5,904,3
325705,-3.486681443321109,0.3050450996168037,3.5,904,3
325706,-3.4914741759093846,0.2441476581044393,3.5,904,3
325707,-3.495203371641008,0.18317584685030333,3.5,904,3
325708,-3.497867894566835,0.12214823845875399,3.5,904,3
325709,-3.4968761945718176,0.06103820102218925,3.497408866882324,904,3
325710,-3.498582124710083,4.284527400580348e-16,3.498582124710083,904,3
325711,-3.4994669330473696,-0.061083422530492724,3.5,904,3
325712,-3.497867894566835,-0.12214823845875315,3.5,904,3
325713,-3.495203371641008,-0.18317584685030247,3.5,904,3
325714,-3.4914741759093846,-0.24414765810443845,3.5,904,3
325715,-3.486681443321109,-0.3050450996168028,3.5,904,3
325716,-3.4808266337889564,-0.3658496214367872,3.5,904,3
325717,-3.473911530744627,-0.4265427019180156,3.5,904,3
325718,-3.4659382405954964,-0.4871058533602293,3.5,904,3
325719,-3.456909192082982,-0.5475206276408076,3.5,904,3
325720,-3.4468271355427285,-0.6077686218342566,3.5,904,3
325721,-3.435695142066824,-0.6678314838179065,3.5,904,3
325722,-3.4235166025683195,-0.7276909178621582,3.5,904,3
325723,-3.4102952267483237,-0.7873286902035275,3.5,904,3
325724,-3.3960350419659875,-0.8467266345988362,3.5,904,3
325725,-3.380740392011739,-0.9058666578588228,3.5,904,3
325726,-3.3644159357841166,-0.9647307453594964,3.5,904,3
325727,-3.3470666458706235,-1.0233009665295787,3.5,904,3
325728,-3.3286978070330377,-1.0815594803123154,3.5,904,3
325729,-2.711378050651862,-0.9336023329069412,2.8676095008850098,904,-1
325730,-1.2866390022648977,-0.4682982990703876,1.3692126274108893,904,0
325731,-1.2641589080713664,-0.4852651393782402,1.3540974855422974,904,0
325732,-1.2742107579453172,-0.5148145634512009,1.374280571937561,904,0
325733,-1.2691823575058885,-0.5387359479387844,1.3787894248962402,904,0
325734,-1.279340423662244,-0.5695990548892065,1.4004124402999878,904,0
325735,-1.2757422187080731,-0.5948883664152234,1.4076257944107056,904,0
325736,-1.2818823838805118,-0.6252158133270194,1.4262248277664185,904,0
325737,-1.2840623240201918,-0.6542624328252489,1.4411368370056152,904,0
325738,-1.2754459794281063,-0.6781666568366367,1.4445319175720217,904,0
325739,-1.2803677533118478,-0.7097194348490031,1.4639136791229248,904,0
