,0
408,3.0
385,3.7416573867739413
383,3.7416573867739413
384,3.7416573867739413
402,3.7416573867739413
403,3.7416573867739413
398,4.0
381,4.123105625617661
382,4.123105625617661
399,4.123105625617661
411,4.242640687119285
410,3.605551275463989
412,3.605551275463989
415,3.605551275463989
416,1.7320508075688772
417,1.7320508075688772
418,1.7320508075688772
419,1.7320508075688772
420,2.23606797749979
421,2.23606797749979
422,2.449489742783178
423,2.23606797749979
424,2.23606797749979
425,2.449489742783178
426,2.449489742783178
427,2.449489742783178
414,3.0
428,3.0
429,2.0
430,1.7320508075688772
431,1.7320508075688772
432,1.4142135623730951
433,1.4142135623730951
434,1.4142135623730951
435,1.4142135623730951
436,1.4142135623730951
437,3.0
438,3.1622776601683795
439,3.1622776601683795
444,3.1622776601683795
443,3.0
445,3.0
413,3.3166247903554
442,3.4641016151377544
440,3.872983346207417
441,3.872983346207417
449,4.123105625617661
450,3.0
451,3.0
455,3.0
456,2.8284271247461903
457,2.6457513110645907
458,2.449489742783178
459,2.23606797749979
460,2.23606797749979
454,3.0
452,3.7416573867739413
453,3.7416573867739413
461,3.7416573867739413
462,3.4641016151377544
463,3.3166247903554
464,3.1622776601683795
466,3.0
470,4.123105625617661
469,3.0
471,3.0
472,3.0
473,3.0
474,3.0
475,3.1622776601683795
467,3.872983346207417
468,3.872983346207417
409,4.358898943540674
476,4.47213595499958
362,4.69041575982343
448,4.795831523312719
363,4.898979485566356
366,5.0990195135927845
364,5.196152422706632
365,5.196152422706632
477,5.5677643628300215
509,7.211102550927978
508,2.6457513110645907
510,2.6457513110645907
512,2.449489742783178
513,2.0
514,2.0
515,2.0
516,2.0
517,2.23606797749979
507,3.0
505,3.0
506,3.0
518,3.0
519,3.4641016151377544
504,3.7416573867739413
502,3.605551275463989
503,3.605551275463989
496,4.0
497,2.8284271247461903
498,2.449489742783178
499,2.449489742783178
500,2.449489742783178
494,3.0
491,3.1622776601683795
489,2.8284271247461903
490,2.8284271247461903
492,2.8284271247461903
493,2.8284271247461903
488,3.1622776601683795
486,3.1622776601683795
487,3.1622776601683795
482,3.3166247903554
481,3.3166247903554
483,3.3166247903554
485,3.3166247903554
501,3.605551275463989
345,10.583005244258363
520,11.224972160321824
521,4.358898943540674
522,4.358898943540674
523,3.1622776601683795
524,3.1622776601683795
526,3.4641016151377544
511,7.810249675906654
495,8.0
480,8.366600265340756
478,8.366600265340756
479,8.366600265340756
465,9.695359714832659
352,11.789826122551595
446,12.489995996796797
538,12.649110640673518
529,5.385164807134504
528,3.0
530,3.0
531,3.0
532,3.0
533,3.3166247903554
534,3.3166247903554
537,3.605551275463989
527,4.123105625617661
536,5.0
539,5.385164807134504
540,5.385164807134504
541,5.385164807134504
544,5.291502622129181
545,1.4142135623730951
546,1.4142135623730951
548,1.4142135623730951
549,1.4142135623730951
550,4.58257569495584
551,2.23606797749979
552,2.23606797749979
553,2.23606797749979
554,2.23606797749979
555,5.0
556,4.795831523312719
557,4.58257569495584
558,4.58257569495584
559,4.58257569495584
561,5.0
562,5.0
563,5.0
566,4.47213595499958
567,4.47213595499958
576,5.196152422706632
535,5.477225575051661
578,6.244997998398398
579,3.872983346207417
580,3.7416573867739413
581,3.7416573867739413
582,3.7416573867739413
583,3.7416573867739413
584,4.123105625617661
585,4.123105625617661
586,4.123105625617661
587,4.123105625617661
588,3.872983346207417
590,3.872983346207417
598,5.916079783099616
600,5.916079783099616
602,5.830951894845301
603,5.830951894845301
613,5.5677643628300215
615,5.744562646538029
525,11.916375287812984
484,12.727922061357855
1190,13.152946437965905
1187,1.4142135623730951
1188,1.4142135623730951
1189,1.4142135623730951
1191,1.0
1185,2.0
1186,2.0
1192,6.244997998398398
1193,6.324555320336759
1183,6.782329983125268
1180,6.324555320336759
1181,6.324555320336759
1182,6.244997998398398
1184,5.196152422706632
1179,6.48074069840786
1178,6.557438524302
1173,7.0
1174,7.0
1175,7.0710678118654755
1176,7.810249675906654
1177,7.810249675906654
1167,8.0
1166,7.14142842854285
1164,7.14142842854285
1165,7.14142842854285
1168,7.14142842854285
1169,7.14142842854285
1170,7.14142842854285
1171,7.280109889280518
1172,7.3484692283495345
1163,7.745966692414834
1162,8.12403840463596
1160,8.306623862918075
1158,8.06225774829855
1159,8.06225774829855
1161,8.06225774829855
1156,8.366600265340756
1153,7.810249675906654
1152,7.810249675906654
1154,7.810249675906654
1155,7.681145747868608
1157,7.681145747868608
1194,8.366600265340756
1195,8.366600265340756
1196,8.366600265340756
1197,8.426149773176359
1198,8.54400374531753
1199,8.660254037844387
1200,8.660254037844387
1146,9.055385138137417
1141,4.358898943540674
1147,4.358898943540674
1148,4.358898943540674
1149,4.358898943540674
1140,5.0990195135927845
1145,5.0990195135927845
1144,5.196152422706632
1143,5.744562646538029
1142,6.0
1139,6.4031242374328485
1150,8.54400374531753
1151,8.660254037844387
1201,10.0
1202,8.660254037844387
1203,8.660254037844387
1204,8.888194417315589
1207,8.888194417315589
1206,8.888194417315589
1208,8.888194417315589
1209,8.888194417315589
1214,9.055385138137417
1213,8.774964387392123
1215,8.774964387392123
1216,8.717797887081348
1217,8.717797887081348
1218,8.717797887081348
1219,8.717797887081348
1220,8.602325267042627
1221,8.888194417315589
1222,8.94427190999916
1223,9.16515138991168
1224,9.219544457292887
1212,9.38083151964686
1210,9.433981132056603
1205,9.643650760992955
1211,9.643650760992955
1225,10.14889156509222
1226,10.14889156509222
1227,8.717797887081348
1228,8.717797887081348
1229,8.717797887081348
1230,9.273618495495704
1231,10.099504938362077
1234,10.246950765959598
1232,9.9498743710662
1233,9.9498743710662
1235,9.9498743710662
1236,9.9498743710662
1237,9.9498743710662
1238,9.9498743710662
1239,9.0
1240,8.888194417315589
1241,8.888194417315589
1244,8.888194417315589
1242,9.219544457292887
1243,9.433981132056603
1263,9.433981132056603
1256,6.708203932499369
1262,6.708203932499369
1261,6.48074069840786
1264,6.48074069840786
1265,6.4031242374328485
1266,6.324555320336759
1279,5.744562646538029
1280,5.744562646538029
1281,5.744562646538029
1267,6.0
1260,6.782329983125268
1255,6.928203230275509
1254,7.0
1259,7.0
1253,7.14142842854285
1258,7.14142842854285
1252,7.211102550927978
1270,7.280109889280518
1269,7.3484692283495345
1268,7.483314773547883
1247,7.681145747868608
1246,7.745966692414834
1257,7.745966692414834
1248,7.810249675906654
1249,7.810249675906654
1245,7.874007874011811
1273,8.0
1271,8.12403840463596
1272,8.12403840463596
1251,9.219544457292887
1250,9.273618495495704
1038,11.313708498984761
1028,9.9498743710662
1026,7.681145747868608
1027,7.681145747868608
1029,7.14142842854285
1030,7.14142842854285
1039,9.848857801796104
1040,9.9498743710662
1036,11.224972160321824
1032,9.433981132056603
1031,9.433981132056603
1033,9.433981132056603
1034,9.433981132056603
1035,8.888194417315589
1037,8.888194417315589
1018,11.0
1012,9.797958971132712
1008,7.0710678118654755
1007,5.0
1009,5.0
1010,5.0
1011,5.0
1013,5.477225575051661
1006,5.5677643628300215
1014,7.0710678118654755
1015,7.0710678118654755
1016,7.14142842854285
1017,7.810249675906654
1004,8.246211251235321
1005,8.246211251235321
1001,9.0
996,9.055385138137417
993,6.4031242374328485
992,6.4031242374328485
991,6.324555320336759
987,6.0
988,5.916079783099616
989,5.916079783099616
990,5.477225575051661
994,6.324555320336759
995,5.0990195135927845
997,5.0990195135927845
982,7.810249675906654
983,7.810249675906654
984,8.0
985,8.0
986,8.0
981,8.12403840463596
979,8.12403840463596
980,8.12403840463596
999,8.602325267042627
1000,8.774964387392123
975,8.831760866327848
974,8.774964387392123
976,8.774964387392123
977,8.774964387392123
978,8.774964387392123
970,8.888194417315589
968,8.831760866327848
966,8.717797887081348
967,8.717797887081348
969,8.717797887081348
973,8.831760866327848
1002,9.273618495495704
965,10.0
963,8.660254037844387
964,8.660254037844387
961,8.717797887081348
959,8.717797887081348
960,8.717797887081348
958,8.717797887081348
962,8.717797887081348
957,10.295630140987
953,10.63014581273465
950,10.535653752852738
951,10.535653752852738
952,10.535653752852738
955,10.535653752852738
956,10.583005244258363
944,11.40175425099138
943,9.273618495495704
941,9.273618495495704
942,9.273618495495704
945,9.273618495495704
946,9.273618495495704
947,9.273618495495704
937,10.099504938362077
935,10.0
934,10.0
936,10.0
938,10.0
939,10.0
940,10.0
930,10.344080432788601
928,9.273618495495704
926,9.273618495495704
927,9.273618495495704
929,9.273618495495704
931,8.94427190999916
932,8.94427190999916
933,9.899494936611665
924,10.0
925,10.14889156509222
919,10.198039027185569
915,8.366600265340756
911,7.280109889280518
912,7.280109889280518
913,7.280109889280518
914,6.244997998398398
918,8.306623862918075
920,8.306623862918075
921,8.306623862918075
922,8.602325267042627
909,8.717797887081348
910,8.717797887081348
923,9.327379053088816
907,9.746794344808963
906,9.899494936611665
908,9.899494936611665
902,10.14889156509222
903,10.14889156509222
904,10.14889156509222
905,10.14889156509222
368,11.789826122551595
1274,12.96148139681572
1275,10.0
1276,9.9498743710662
1277,9.1104335791443
1278,9.1104335791443
1282,9.16515138991168
1288,9.9498743710662
896,12.041594578792296
893,7.937253933193772
892,7.937253933193772
894,7.937253933193772
895,6.782329983125268
897,6.782329983125268
889,8.602325267042627
886,8.306623862918075
884,7.280109889280518
885,7.280109889280518
887,7.280109889280518
888,7.211102550927978
883,8.18535277187245
890,8.306623862918075
891,8.717797887081348
878,8.94427190999916
875,6.4031242374328485
876,6.4031242374328485
877,6.4031242374328485
879,6.4031242374328485
874,6.557438524302
873,7.280109889280518
872,7.416198487095663
869,7.483314773547883
870,7.483314773547883
871,7.483314773547883
866,8.12403840463596
867,8.12403840463596
868,8.12403840463596
859,10.099504938362077
850,9.695359714832659
848,6.928203230275509
849,6.928203230275509
847,6.928203230275509
851,6.928203230275509
852,6.928203230275509
853,6.928203230275509
842,10.295630140987
843,10.295630140987
837,10.392304845413264
831,8.0
829,7.211102550927978
828,6.557438524302
830,6.557438524302
832,6.557438524302
833,6.4031242374328485
835,7.280109889280518
818,8.306623862918075
817,8.888194417315589
816,10.0
814,7.14142842854285
810,6.708203932499369
809,6.708203932499369
811,6.708203932499369
812,6.708203932499369
813,6.708203932499369
815,6.708203932499369
819,6.855654600401044
820,6.782329983125268
821,6.708203932499369
823,6.708203932499369
822,6.244997998398398
824,6.244997998398398
825,6.164414002968976
826,6.164414002968976
827,6.164414002968976
808,7.280109889280518
805,7.280109889280518
798,6.557438524302
797,5.0
799,5.0
800,5.0
801,5.0
803,4.795831523312719
793,6.0
792,5.830951894845301
794,5.830951894845301
795,5.830951894845301
796,5.830951894845301
791,6.0
806,6.48074069840786
807,6.855654600401044
782,7.810249675906654
779,6.0
777,5.916079783099616
778,5.916079783099616
780,5.916079783099616
781,5.916079783099616
783,5.916079783099616
784,6.48074069840786
785,6.557438524302
786,6.6332495807108
787,7.0710678118654755
776,7.211102550927978
768,7.211102550927978
769,3.0
770,3.0
772,3.0
773,3.0
771,3.3166247903554
767,5.0
766,5.477225575051661
762,6.557438524302
774,6.6332495807108
775,6.6332495807108
760,6.708203932499369
761,6.708203932499369
759,6.855654600401044
834,9.273618495495704
788,9.327379053088816
790,9.539392014169456
789,9.539392014169456
802,9.539392014169456
836,9.746794344808963
838,9.327379053088816
839,9.327379053088816
840,9.327379053088816
841,8.774964387392123
844,8.774964387392123
845,8.831760866327848
846,9.591663046625438
804,9.9498743710662
898,10.488088481701515
899,10.488088481701515
900,10.488088481701515
858,10.908712114635714
857,9.38083151964686
855,8.831760866327848
856,8.831760866327848
860,8.831760866327848
861,7.280109889280518
863,7.280109889280518
862,7.211102550927978
864,7.211102550927978
865,7.211102550927978
854,9.539392014169456
882,11.224972160321824
757,11.61895003862225
753,11.61895003862225
747,6.782329983125268
745,6.4031242374328485
746,6.4031242374328485
748,6.4031242374328485
752,6.4031242374328485
754,6.782329983125268
755,6.782329983125268
756,6.928203230275509
758,7.615773105863909
763,7.615773105863909
764,7.615773105863909
765,8.426149773176359
728,12.041594578792296
881,12.288205727444508
727,12.409673645990857
880,13.0
901,13.19090595827292
972,13.19090595827292
1299,13.416407864998739
1293,7.745966692414834
1292,6.6332495807108
1294,6.6332495807108
1295,6.6332495807108
1296,6.6332495807108
1297,6.6332495807108
1291,6.855654600401044
1298,6.855654600401044
1290,7.14142842854285
1289,7.211102550927978
1283,7.0710678118654755
1284,6.0
1285,6.0
1286,5.744562646538029
1287,5.196152422706632
998,13.674794331177344
1019,13.674794331177344
1020,13.674794331177344
1041,14.2828568570857
1042,14.177446878757825
1044,12.328828005937952
1045,10.816653826391969
1050,10.723805294763608
1046,7.810249675906654
1047,7.810249675906654
1048,7.810249675906654
1053,7.810249675906654
1051,7.416198487095663
1052,7.416198487095663
1054,7.416198487095663
1055,8.366600265340756
1056,8.18535277187245
1057,8.0
1058,8.0
1059,8.0
1060,7.615773105863909
1063,7.874007874011811
1064,5.196152422706632
1065,5.196152422706632
1071,5.196152422706632
1072,5.196152422706632
1070,6.0
1066,5.385164807134504
1067,5.385164807134504
1068,5.0990195135927845
1069,5.0990195135927845
1073,7.0
1077,7.14142842854285
1078,7.14142842854285
1080,7.3484692283495345
1081,7.3484692283495345
1061,7.681145747868608
1062,7.681145747868608
1083,7.681145747868608
1076,7.874007874011811
1075,7.937253933193772
1084,8.0
1086,6.6332495807108
1087,6.6332495807108
1092,6.6332495807108
1091,7.14142842854285
1093,7.615773105863909
1094,3.3166247903554
1095,3.3166247903554
1099,3.1622776601683795
1100,2.6457513110645907
1101,2.6457513110645907
1106,2.8284271247461903
1107,4.123105625617661
1109,5.196152422706632
1115,7.0
1111,7.0
1114,7.0
1116,7.0
1098,7.0710678118654755
1103,7.0710678118654755
1102,7.0710678118654755
1104,7.0710678118654755
1105,7.0710678118654755
1113,7.0710678118654755
1096,7.3484692283495345
1097,7.3484692283495345
1119,8.0
1118,6.0
1120,6.0
1126,6.0
1127,6.0
1117,7.0
1125,7.211102550927978
1123,7.483314773547883
1121,7.681145747868608
1124,7.681145747868608
1074,8.06225774829855
1089,8.12403840463596
1130,8.12403840463596
1129,6.4031242374328485
1131,6.4031242374328485
1132,6.4031242374328485
1133,6.4031242374328485
1128,6.855654600401044
1134,8.0
1090,8.18535277187245
1135,8.426149773176359
1136,8.426149773176359
1138,12.884098726725126
1137,13.527749258468683
447,14.352700094407323
751,14.933184523068078
743,8.54400374531753
737,7.937253933193772
738,2.449489742783178
739,2.449489742783178
740,2.0
741,2.0
742,3.1622776601683795
732,7.280109889280518
730,5.0990195135927845
731,5.0990195135927845
733,5.0990195135927845
735,5.0990195135927845
736,5.0990195135927845
734,5.196152422706632
729,7.280109889280518
721,7.416198487095663
722,4.242640687119285
723,4.242640687119285
724,4.242640687119285
725,4.242640687119285
726,4.242640687119285
720,5.196152422706632
716,7.3484692283495345
713,4.242640687119285
714,3.0
715,3.0
717,3.0
718,3.0
719,4.0
712,7.0
708,5.477225575051661
709,5.477225575051661
710,5.477225575051661
711,5.477225575051661
707,5.916079783099616
705,7.615773105863909
701,5.291502622129181
700,5.196152422706632
702,5.196152422706632
703,5.0990195135927845
704,5.0
699,6.0
694,7.483314773547883
692,5.196152422706632
693,5.196152422706632
691,5.196152422706632
696,5.196152422706632
697,5.196152422706632
698,5.196152422706632
690,7.211102550927978
685,5.830951894845301
686,3.3166247903554
687,3.3166247903554
688,3.3166247903554
689,3.3166247903554
684,4.123105625617661
677,7.483314773547883
676,4.242640687119285
678,4.242640687119285
679,4.242640687119285
680,4.242640687119285
681,4.242640687119285
682,4.242640687119285
683,4.242640687119285
744,7.874007874011811
749,8.54400374531753
750,8.54400374531753
706,9.16515138991168
671,9.539392014169456
670,9.327379053088816
672,9.327379053088816
664,7.874007874011811
663,7.874007874011811
673,7.874007874011811
674,7.0710678118654755
662,8.0
652,5.830951894845301
653,3.3166247903554
654,3.1622776601683795
658,3.1622776601683795
659,3.1622776601683795
657,3.605551275463989
660,4.795831523312719
661,4.898979485566356
641,5.0
639,4.123105625617661
637,4.0
638,4.0
640,4.0
636,4.123105625617661
642,4.123105625617661
643,4.123105625617661
644,4.123105625617661
651,5.0
656,5.0
649,5.0990195135927845
650,5.0990195135927845
655,5.0990195135927845
647,5.477225575051661
648,5.656854249492381
634,6.0
631,6.0
633,6.0
635,6.0
628,6.082762530298219
624,5.291502622129181
621,5.0
620,4.242640687119285
622,4.242640687119285
623,4.242640687119285
625,5.0
626,5.0
627,5.0
667,8.366600265340756
668,8.366600265340756
669,8.426149773176359
666,8.54400374531753
665,9.486832980505138
675,12.806248474865697
632,13.856406460551018
629,6.324555320336759
630,5.916079783099616
645,5.916079783099616
646,5.916079783099616
695,14.352700094407323
1023,15.132745950421556
1021,10.295630140987
1022,10.295630140987
1024,10.295630140987
1025,10.295630140987
542,15.198684153570664
543,12.0
547,12.0
560,10.392304845413264
564,7.54983443527075
565,6.244997998398398
568,6.082762530298219
569,5.385164807134504
570,5.196152422706632
571,5.0990195135927845
572,5.0
573,5.0
574,5.0990195135927845
575,5.385164807134504
577,7.483314773547883
589,7.937253933193772
591,7.483314773547883
592,7.280109889280518
593,5.291502622129181
594,5.291502622129181
596,5.291502622129181
595,5.196152422706632
597,5.196152422706632
599,5.291502622129181
601,5.385164807134504
604,5.385164807134504
605,5.477225575051661
606,5.744562646538029
607,5.196152422706632
608,5.0990195135927845
609,5.0990195135927845
610,5.0990195135927845
611,5.385164807134504
612,6.48074069840786
614,6.48074069840786
616,6.48074069840786
617,6.48074069840786
618,7.0710678118654755
619,7.681145747868608
1122,15.937377450509228
1049,15.937377450509228
1043,15.362291495737216
1079,15.362291495737216
1085,14.142135623730951
954,16.822603841260722
916,17.05872210923198
917,17.11724276862369
1088,17.435595774162696
1082,16.34013463836819
1108,16.34013463836819
1110,16.0
1112,16.0
971,17.46424919657298
1003,18.16590212458495
948,18.681541692269406
949,18.681541692269406
