object,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
0,9.5367431640625e-07,0.19190216064453125,0.3839082717895508,0.5761384963989258,0.6117067337036133,0.6084623336791992,0.6877117156982422,0.8033714294433594,0.5783281326293945,0.577479362487793,0.5768013000488281,0.5762462615966797,0.5757846832275391,0.5753936767578125,0.5750570297241211,0.5747652053833008,0.5745058059692383,0.5742835998535156,0.5740814208984375,0.5739002227783203,0.573735237121582,0.5735855102539062,0.5734500885009766,0.45247840881347656,0.4646120071411133,0.4865894317626953,0.5089263916015625,0.5316448211669922,0.5547695159912109,0.5783262252807617,0.6023406982421875,0.6268415451049805,0.651860237121582,0.67742919921875,0.7035808563232422,0.7303543090820312,0.757786750793457,0.7859220504760742,0.8148031234741211,0.844482421875,0.8750066757202148,0.9064359664916992,0.9388294219970703,0.9722557067871094,1.0067825317382812,1.0424890518188477,1.0794591903686523,1.1177873611450195,1.157571792602539,1.1989202499389648,1.2419614791870117,1.2868223190307617,1.333653450012207,1.382613182067871,1.433889389038086,1.4876813888549805,1.5442094802856445,1.6037311553955078,1.6665258407592773,1.7329158782958984,1.803262710571289,1.877976417541504,1.9575281143188477,2.042452812194824,2.133378028869629,2.231020927429199,2.3362159729003906,2.449957847595215,2.5734033584594727,2.707937240600586,2.8552112579345703,3.0172414779663086,3.196469306945801,3.395915985107422,5.548819065093994,5.548627853393555,5.548441410064697,5.5482563972473145,5.548070430755615,5.547891139984131,5.5477094650268555,5.5475287437438965,5.547348499298096,5.547168731689453,5.546993255615234,5.546816349029541,5.546641826629639,5.54646635055542,5.546288967132568,5.546115875244141,5.545939922332764,5.545763969421387,5.545589923858643,5.545414447784424,5.595236778259277,5.595058441162109,5.594880104064941,5.59470272064209,5.594520092010498,5.594339370727539,5.594153881072998,5.5939764976501465,5.593792915344238,5.593608856201172,5.593422889709473,3.4028186798095703,3.1783456802368164,2.9798049926757812,2.8028392791748047,2.644028663635254,2.5006208419799805,2.370415687561035,2.2515907287597656,2.142658233642578,2.042372703552246,1.9496889114379883,1.8637275695800781,1.7837295532226562,1.7090559005737305,1.6391487121582031,1.573526382446289,1.5117712020874023,1.453516960144043,1.3984432220458984,1.3462610244750977,1.2967243194580078,1.2496042251586914,1.2047042846679688,1.1618432998657227,1.120863914489746,1.0816192626953125,1.0439815521240234,1.007828712463379,0.973057746887207,0.9395685195922852,0.9072713851928711,0.8760881423950195,0.8459415435791016,0.8167629241943359,0.7884931564331055,0.7610692977905273,0.7344417572021484,0.70855712890625,0.6833744049072266,0.658843994140625,0.6349334716796875,0.611602783203125,0.5888156890869141,0.5665416717529297,0.5447492599487305,0.5234127044677734,0.5025043487548828,0.4819965362548828,0.4618682861328125,0.4420957565307617,0.42265987396240234,0.40353870391845703,0.38471221923828125,0.3661661148071289,0.34788036346435547,0.32983970642089844,0.3120288848876953,0.2944307327270508,0.27703189849853516,0.25981998443603516,0.2427816390991211,0.22590160369873047,0.2091693878173828,0.19257164001464844,0.17609786987304688,0.15973854064941406,0.1434793472290039,0.12731170654296875,0.1112222671508789,0.09520339965820312,0.07924556732177734,0.06333637237548828,0.04746723175048828,0.031627655029296875,0.01580810546875,0.0,0.0
1,-9.5367431640625e-07,0.1918964385986328,0.38388729095458984,0.5760898590087891,0.5754623413085938,0.5709457397460938,0.6875944137573242,0.5373258590698242,0.5353908538818359,0.5338964462280273,0.5327043533325195,0.5317277908325195,0.530919075012207,0.5302314758300781,0.5296440124511719,0.5291357040405273,0.5286874771118164,0.528294563293457,0.5279426574707031,0.5276260375976562,0.5273418426513672,0.405670166015625,0.4213600158691406,0.4426546096801758,0.4642658233642578,0.48621082305908203,0.5085124969482422,0.5311946868896484,0.5542802810668945,0.5777950286865234,0.6017646789550781,0.6262187957763672,0.651188850402832,0.6767044067382812,0.7027988433837891,0.7295122146606445,0.7568826675415039,0.7849502563476562,0.8137588500976562,0.8433609008789062,0.873805046081543,0.9051475524902344,0.9374494552612305,0.9707756042480469,1.0051965713500977,1.0407905578613281,1.0776405334472656,1.1158380508422852,1.1554803848266602,1.196681022644043,1.239558219909668,1.2842435836791992,1.330885887145996,1.3796424865722656,1.4306955337524414,1.4842424392700195,1.5405101776123047,1.5997428894042969,1.6622247695922852,1.728266716003418,1.7982311248779297,1.872523307800293,1.9516029357910156,2.036005973815918,2.1263504028320312,2.2233352661132812,2.3278026580810547,2.440706253051758,2.563199996948242,2.6966466903686523,2.8426733016967773,3.003249168395996,3.1807708740234375,3.3782095909118652,5.502828121185303,5.502477169036865,5.502126216888428,5.501779556274414,5.501436233520508,5.501095294952393,5.500757217407227,5.500420093536377,5.5000834465026855,5.499751091003418,5.49941873550415,5.499088287353516,5.498758792877197,5.498429775238037,5.498105049133301,5.497776031494141,5.4974470138549805,5.497119903564453,5.4967942237854,5.49646520614624,5.546130657196045,5.545796871185303,5.545464992523193,5.545130252838135,5.54479455947876,5.544456481933594,5.544114112854004,5.543776035308838,5.543432235717773,5.543089866638184,5.542738914489746,3.423581600189209,3.1964612007141113,2.9957284927368164,2.8169326782226562,2.656571388244629,2.511845588684082,2.380499839782715,2.2606964111328125,2.1509084701538086,2.0498733520507812,1.9565277099609375,1.8699769973754883,1.7894582748413086,1.714315414428711,1.6439895629882812,1.5779914855957031,1.5158939361572266,1.457331657409668,1.4019746780395508,1.349538803100586,1.2997655868530273,1.2524299621582031,1.2073335647583008,1.1642913818359375,1.1231422424316406,1.0837440490722656,1.0459613800048828,1.0096759796142578,0.9747800827026367,0.9411754608154297,0.9087715148925781,0.8774881362915039,0.8472480773925781,0.8179836273193359,0.7896308898925781,0.7621297836303711,0.7354307174682617,0.7094793319702148,0.6842317581176758,0.6596450805664062,0.6356773376464844,0.6122922897338867,0.5894556045532227,0.5671358108520508,0.5453014373779297,0.5239219665527344,0.5029735565185547,0.48242855072021484,0.4622669219970703,0.4424619674682617,0.42299461364746094,0.40384483337402344,0.3849925994873047,0.3664216995239258,0.3481121063232422,0.330047607421875,0.31221485137939453,0.2945976257324219,0.27718067169189453,0.2599525451660156,0.24289703369140625,0.22600173950195312,0.20925617218017578,0.19264698028564453,0.1761608123779297,0.1597909927368164,0.1435222625732422,0.12734508514404297,0.11124897003173828,0.09522438049316406,0.07925987243652344,0.06334590911865234,0.047473907470703125,0.031630516052246094,0.015809059143066406,-9.5367431640625e-07,-9.5367431640625e-07
2,9.5367431640625e-07,0.1918964385986328,0.3838815689086914,0.5760746002197266,0.5511741638183594,0.5709190368652344,0.6875534057617188,0.5105772018432617,0.5083093643188477,0.5065546035766602,0.505157470703125,0.5040197372436523,0.5030727386474609,0.5022697448730469,0.5015850067138672,0.5009899139404297,0.5004682540893555,0.5000076293945312,0.49959659576416016,0.49923133850097656,0.3795757293701172,0.4002876281738281,0.4212789535522461,0.4425630569458008,0.4641609191894531,0.48609256744384766,0.5083818435668945,0.5310487747192383,0.5541191101074219,0.5776157379150391,0.6015682220458984,0.6260042190551758,0.6509504318237305,0.6764430999755859,0.7025165557861328,0.7292032241821289,0.7565460205078125,0.7845849990844727,0.8133640289306641,0.8429317474365234,0.8733415603637695,0.9046468734741211,0.9369077682495117,0.9701910018920898,1.0045661926269531,1.040109634399414,1.0769052505493164,1.1150445938110352,1.1546249389648438,1.1957578659057617,1.2385635375976562,1.2831716537475586,1.3297271728515625,1.3783912658691406,1.4293441772460938,1.4827823638916016,1.5389280319213867,1.5980310440063477,1.6603660583496094,1.7262496948242188,1.796036720275879,1.8701353073120117,1.9490013122558594,2.0331668853759766,2.1232385635375977,2.2199268341064453,2.324045181274414,2.4365644454956055,2.55861759185791,2.691558837890625,2.8369998931884766,2.996893882751465,3.173625946044922,3.370124340057373,5.474795341491699,5.474362373352051,5.473936080932617,5.473509788513184,5.473089694976807,5.472673416137695,5.47226095199585,5.471848011016846,5.471439838409424,5.4710307121276855,5.470627307891846,5.4702229499816895,5.469819068908691,5.469417572021484,5.469016075134277,5.468618869781494,5.468217372894287,5.467817783355713,5.467416286468506,5.467018127441406,5.516607761383057,5.516199111938477,5.515793800354004,5.51538610458374,5.514973163604736,5.514561653137207,5.514148712158203,5.513731002807617,5.513312816619873,5.512890338897705,5.512462615966797,3.4332361221313477,3.204843521118164,3.0030689239501953,2.8234004974365234,2.662299156188965,2.516948699951172,2.38507080078125,2.264801025390625,2.1546077728271484,2.053219795227051,1.9595661163330078,1.8727397918701172,1.7919788360595703,1.7166175842285156,1.6461009979248047,1.5799245834350586,1.5176734924316406,1.4589662551879883,1.4034805297851562,1.350926399230957,1.301046371459961,1.2536134719848633,1.2084274291992188,1.1653022766113281,1.124079704284668,1.084610939025879,1.0467634201049805,1.0104179382324219,0.975468635559082,0.9418125152587891,0.9093618392944336,0.8780345916748047,0.8477544784545898,0.8184499740600586,0.7900619506835938,0.7625284194946289,0.7357978820800781,0.7098178863525391,0.684544563293457,0.6599311828613281,0.6359395980834961,0.6125335693359375,0.5896768569946289,0.5673360824584961,0.5454845428466797,0.5240888595581055,0.5031251907348633,0.48256587982177734,0.4623889923095703,0.44257164001464844,0.4230928421020508,0.4039306640625,0.3850688934326172,0.3664875030517578,0.34816932678222656,0.33009815216064453,0.3122577667236328,0.2946329116821289,0.2772102355957031,0.2599754333496094,0.24291419982910156,0.2260150909423828,0.20926570892333984,0.19265270233154297,0.17616558074951172,0.1597909927368164,0.14351940155029297,0.12734222412109375,0.11124515533447266,0.09521865844726562,0.079254150390625,0.0633401870727539,0.047469139099121094,0.031627655029296875,0.01580810546875,0.0,0.0
3,0.0,0.19190120697021484,0.38387298583984375,0.5760364532470703,0.5318784713745117,0.5708513259887695,0.68743896484375,0.4817333221435547,0.47817325592041016,0.47543811798095703,0.4732704162597656,0.47150611877441406,0.4700431823730469,0.4688081741333008,0.46775245666503906,0.4668397903442383,0.46604061126708984,0.4653339385986328,0.34178733825683594,0.35901832580566406,0.37944793701171875,0.4001331329345703,0.42109203338623047,0.44234371185302734,0.46390438079833984,0.48579883575439453,0.5080451965332031,0.5306663513183594,0.5536890029907227,0.5771322250366211,0.6010274887084961,0.6254024505615234,0.6502866744995117,0.6757106781005859,0.7017087936401367,0.7283153533935547,0.7555723190307617,0.7835187911987305,0.8122014999389648,0.8416652679443359,0.8719606399536133,0.9031448364257812,0.935276985168457,0.9684209823608398,1.0026464462280273,1.0380277633666992,1.0746517181396484,1.1126041412353516,1.1519842147827148,1.1928997039794922,1.2354679107666016,1.2798213958740234,1.3260984420776367,1.3744630813598633,1.4250879287719727,1.4781684875488281,1.5339221954345703,1.592595100402832,1.6544599533081055,1.7198219299316406,1.789036750793457,1.8624992370605469,1.940659523010254,2.0240354537963867,2.1132240295410156,2.2089195251464844,2.3119163513183594,2.4231653213500977,2.5437707901000977,2.6750431060791016,2.818561553955078,2.976223945617676,3.150341510772705,3.343752861022949,5.440729141235352,5.44002628326416,5.439335346221924,5.4386491775512695,5.437967300415039,5.437292575836182,5.436620235443115,5.435951232910156,5.435290813446045,5.434629917144775,5.4339752197265625,5.433320999145508,5.4326701164245605,5.4320197105407715,5.431369304656982,5.43071985244751,5.430075168609619,5.429427146911621,5.428779602050781,5.428132057189941,5.4774651527404785,5.476806163787842,5.476149082183838,5.47548770904541,5.474825382232666,5.47415828704834,5.473489761352539,5.47281551361084,5.472138404846191,5.4714555740356445,5.470763683319092,3.466552734375,3.2328410148620605,3.02750301361084,2.844867706298828,2.6812686920166016,2.5338058471679688,2.400113105773926,2.278278350830078,2.1667308807373047,2.0641584396362305,1.9694643020629883,1.8817214965820312,1.8001480102539062,1.7240619659423828,1.6528949737548828,1.5861396789550781,1.523366928100586,1.4641876220703125,1.4082756042480469,1.3553342819213867,1.3050994873046875,1.257345199584961,1.211862564086914,1.1684684753417969,1.1269950866699219,1.0873003005981445,1.0492439270019531,1.0127067565917969,0.9775753021240234,0.9437541961669922,0.9111499786376953,0.8796806335449219,0.8492679595947266,0.8198423385620117,0.7913398742675781,0.7637004852294922,0.7368717193603516,0.7108001708984375,0.6854410171508789,0.6607465744018555,0.6366815567016602,0.6132068634033203,0.5902843475341797,0.5678853988647461,0.5459756851196289,0.5245294570922852,0.5035152435302734,0.4829120635986328,0.4626941680908203,0.4428377151489258,0.4233236312866211,0.4041280746459961,0.3852367401123047,0.3666267395019531,0.3482818603515625,0.3301868438720703,0.31232547760009766,0.29468250274658203,0.27724266052246094,0.2599925994873047,0.2429189682006836,0.22600841522216797,0.20924949645996094,0.192626953125,0.1761331558227539,0.15975475311279297,0.14348125457763672,0.12730121612548828,0.11120319366455078,0.09517955780029297,0.07921791076660156,0.0633087158203125,0.047440528869628906,0.031607627868652344,0.015796661376953125,-9.5367431640625e-07,-9.5367431640625e-07
4,0.0,0.19190692901611328,0.38384246826171875,0.575927734375,0.5415382385253906,0.570648193359375,0.47475528717041016,0.46534156799316406,0.4585132598876953,0.45333099365234375,0.44925880432128906,0.44597721099853516,0.44327259063720703,0.44100475311279297,0.4390735626220703,0.4374074935913086,0.3099250793457031,0.31851768493652344,0.3384256362915039,0.3585500717163086,0.3789081573486328,0.39951610565185547,0.4203910827636719,0.44155120849609375,0.4630165100097656,0.48480701446533203,0.5069417953491211,0.529444694519043,0.5523366928100586,0.5756454467773438,0.5993976593017578,0.6236171722412109,0.6483354568481445,0.6735830307006836,0.6993923187255859,0.7258005142211914,0.7528448104858398,0.7805633544921875,0.8090000152587891,0.8382034301757812,0.868220329284668,0.89910888671875,0.9309234619140625,0.9637279510498047,0.9975872039794922,1.0325803756713867,1.0687808990478516,1.1062822341918945,1.1451749801635742,1.1855669021606445,1.2275714874267578,1.2713127136230469,1.3169288635253906,1.3645744323730469,1.414419174194336,1.466649055480957,1.5214767456054688,1.5791378021240234,1.6398887634277344,1.7040328979492188,1.7719001770019531,1.8438749313354492,1.9203834533691406,2.001919746398926,2.0890588760375977,2.1824493408203125,2.2828569412231445,2.3911705017089844,2.5084333419799805,2.635885238647461,2.775012969970703,2.9275808334350586,3.095747947692871,3.2821602821350098,5.4117913246154785,5.410470962524414,5.409161567687988,5.407865047454834,5.406581878662109,5.405306339263916,5.404037952423096,5.402781009674072,5.401528835296631,5.4002861976623535,5.399048805236816,5.397815227508545,5.396588325500488,5.395360946655273,5.394139289855957,5.392920017242432,5.391700267791748,5.390480995178223,5.389266490936279,5.388044834136963,5.436788558959961,5.435553550720215,5.43431282043457,5.433072566986084,5.431824684143066,5.430573463439941,5.429314613342285,5.428045749664307,5.4267754554748535,5.425493240356445,5.42419958114624,5.422895908355713,3.3024802207946777,3.0883374214172363,2.898378372192383,2.728631019592285,2.5759458541870117,2.4377851486206055,2.312103271484375,2.197216033935547,2.091729164123535,1.9944753646850586,1.9044742584228516,1.820892333984375,1.743027687072754,1.6702632904052734,1.6020774841308594,1.5380115509033203,1.4776649475097656,1.4206953048706055,1.3667936325073242,1.315683364868164,1.2671289443969727,1.2209138870239258,1.1768465042114258,1.1347579956054688,1.094491958618164,1.0559091567993164,1.0188865661621094,0.9833087921142578,0.949070930480957,0.9160785675048828,0.8842496871948242,0.8535013198852539,0.823765754699707,0.7949724197387695,0.7670621871948242,0.7399797439575195,0.7136716842651367,0.6880912780761719,0.6631908416748047,0.6389331817626953,0.6152763366699219,0.5921850204467773,0.5696268081665039,0.5475702285766602,0.5259828567504883,0.5048389434814453,0.4841146469116211,0.46378231048583984,0.4438199996948242,0.4242057800292969,0.4049186706542969,0.3859395980834961,0.3672504425048828,0.3488311767578125,0.33066749572753906,0.3127422332763672,0.29503917694091797,0.2775459289550781,0.26024627685546875,0.24312877655029297,0.22617721557617188,0.2093820571899414,0.19272804260253906,0.1762065887451172,0.1598033905029297,0.1435089111328125,0.12731170654296875,0.11120223999023438,0.09516716003417969,0.07919979095458984,0.06328773498535156,0.047420501708984375,0.03159141540527344,0.015786170959472656,0.0,0.0
5,0.0,0.1919088363647461,0.3838062286376953,0.5758171081542969,0.5489377975463867,0.5704317092895508,0.45882415771484375,0.44496917724609375,0.4351024627685547,0.42771339416503906,0.4219703674316406,0.4173765182495117,0.41361141204833984,0.4104757308959961,0.40781497955322266,0.27894115447998047,0.2984046936035156,0.31804943084716797,0.3378925323486328,0.35794544219970703,0.37822723388671875,0.39875221252441406,0.4195404052734375,0.44060611724853516,0.4619722366333008,0.4836549758911133,0.5056772232055664,0.5280580520629883,0.5508222579956055,0.5739946365356445,0.597599983215332,0.6216640472412109,0.6462173461914062,0.6712894439697266,0.6969118118286133,0.7231235504150391,0.7499561309814453,0.7774505615234375,0.8056488037109375,0.8346004486083984,0.8643465042114258,0.8949451446533203,0.9264507293701172,0.9589242935180664,0.9924335479736328,1.0270490646362305,1.0628461837768555,1.09991455078125,1.1383438110351562,1.1782341003417969,1.2196979522705078,1.2628583908081055,1.3078479766845703,1.3548126220703125,1.4039173126220703,1.4553489685058594,1.509303092956543,1.5660085678100586,1.6257200241088867,1.688720703125,1.7553300857543945,1.8259153366088867,1.9008893966674805,1.980727195739746,2.0659618377685547,2.1572265625,2.2552452087402344,2.3608617782592773,2.4750709533691406,2.5990381240844727,2.7341575622558594,2.8821029663085938,3.0448951721191406,3.2249984741210938,5.381967544555664,5.380067348480225,5.378185749053955,5.376322269439697,5.374476909637451,5.372645378112793,5.3708271980285645,5.369020938873291,5.367223739624023,5.365440845489502,5.363664150238037,5.36189603805542,5.360135555267334,5.358378887176514,5.356626033782959,5.3548760414123535,5.353131294250488,5.351384162902832,5.349640846252441,5.347891807556152,5.346146106719971,5.394324779510498,5.392552852630615,5.390775203704834,5.388993263244629,5.387200355529785,5.385400295257568,5.383589267730713,5.381769180297852,5.379934787750244,5.378087997436523,5.376227855682373,3.373729705810547,3.149679183959961,2.952317237854004,2.7763614654541016,2.618419647216797,2.475778579711914,2.3462352752685547,2.2280073165893555,2.1195993423461914,2.0197906494140625,1.9275293350219727,1.8419485092163086,1.762298583984375,1.6879453659057617,1.618326187133789,1.5529727935791016,1.4914655685424805,1.433441162109375,1.3785762786865234,1.326594352722168,1.2772407531738281,1.2302894592285156,1.1855535507202148,1.1428442001342773,1.1020078659057617,1.0628976821899414,1.0253868103027344,0.9893569946289062,0.9546985626220703,0.9213190078735352,0.889124870300293,0.8580398559570312,0.8279886245727539,0.7989025115966797,0.770716667175293,0.7433767318725586,0.7168283462524414,0.6910209655761719,0.6659097671508789,0.6414527893066406,0.6176090240478516,0.5943450927734375,0.5716209411621094,0.549407958984375,0.5276775360107422,0.5063982009887695,0.48554420471191406,0.4650917053222656,0.44501686096191406,0.4252967834472656,0.40590953826904297,0.3868379592895508,0.3680601119995117,0.3495607376098633,0.33131980895996094,0.313323974609375,0.29555606842041016,0.2780008316040039,0.26064491271972656,0.24347305297851562,0.22647380828857422,0.20963382720947266,0.19293975830078125,0.17638015747070312,0.15994548797607422,0.14362144470214844,0.12739849090576172,0.11126518249511719,0.09521293640136719,0.07922840118408203,0.06330394744873047,0.047428131103515625,0.031592369079589844,0.015786170959472656,0.0,0.0
6,0.0,0.1918954849243164,0.38378047943115234,0.5757722854614258,0.49994945526123047,0.5717945098876953,0.4134845733642578,0.4006624221801758,0.39154529571533203,0.3847188949584961,0.37941837310791016,0.3751821517944336,0.3717155456542969,0.2403268814086914,0.25945186614990234,0.2787313461303711,0.29817676544189453,0.31780433654785156,0.3376274108886719,0.3576622009277344,0.37792396545410156,0.39843177795410156,0.41919803619384766,0.4402446746826172,0.46158790588378906,0.4832477569580078,0.5052461624145508,0.5276041030883789,0.5503435134887695,0.5734901428222656,0.5970668792724609,0.6211051940917969,0.6456298828125,0.6706733703613281,0.6962652206420898,0.7224435806274414,0.7492427825927734,0.7767038345336914,0.804865837097168,0.8337764739990234,0.8634843826293945,0.8940420150756836,0.9255027770996094,0.9579315185546875,0.9913911819458008,1.025954246520996,1.0616998672485352,1.0987110137939453,1.1370811462402344,1.1769084930419922,1.2183046340942383,1.261392593383789,1.3063058853149414,1.3531885147094727,1.4022083282470703,1.4535446166992188,1.5074005126953125,1.564000129699707,1.6235923767089844,1.6864662170410156,1.7529401779174805,1.8233766555786133,1.8981895446777344,1.97784423828125,2.0628862380981445,2.153937339782715,2.2517147064208984,2.3570613861083984,2.470973014831543,2.594601631164551,2.729342460632324,2.8768510818481445,3.039142608642578,3.2186737060546875,5.3434953689575195,5.3415656089782715,5.339653968811035,5.337761878967285,5.3358869552612305,5.334026336669922,5.332179069519043,5.3303446769714355,5.3285231590271,5.326709270477295,5.324904441833496,5.323109149932861,5.321321964263916,5.3195390701293945,5.317758083343506,5.315980911254883,5.314208030700684,5.31243371963501,5.31066370010376,5.308891773223877,5.3071160316467285,5.3552680015563965,5.353466510772705,5.351662635803223,5.349848747253418,5.348032474517822,5.346202850341797,5.344366073608398,5.3425164222717285,5.3406548500061035,5.338778495788574,5.336889743804932,5.334981441497803,3.156796455383301,2.9587106704711914,2.7821407318115234,2.6236753463745117,2.4805774688720703,2.3506412506103516,2.2320613861083984,2.123347282409668,2.023263931274414,1.9307641983032227,1.8449630737304688,1.7651166915893555,1.690582275390625,1.6208019256591797,1.5553016662597656,1.4936580657958984,1.435506820678711,1.3805313110351562,1.328439712524414,1.278986930847168,1.2319488525390625,1.1871223449707031,1.1443347930908203,1.103424072265625,1.0642461776733398,1.026667594909668,0.9905757904052734,0.9558601379394531,0.92242431640625,0.8901796340942383,0.8590431213378906,0.8289451599121094,0.7998132705688477,0.7715864181518555,0.7442054748535156,0.7176189422607422,0.6917743682861328,0.6666288375854492,0.6421375274658203,0.6182622909545898,0.5949649810791016,0.5722122192382812,0.5499706268310547,0.5282115936279297,0.5069046020507812,0.4860258102416992,0.4655485153198242,0.4454488754272461,0.4257059097290039,0.4062976837158203,0.3872041702270508,0.3684053421020508,0.3498849868774414,0.33162498474121094,0.3136100769042969,0.2958221435546875,0.27824974060058594,0.2608757019042969,0.24368667602539062,0.2266702651977539,0.20981407165527344,0.19310474395751953,0.1765289306640625,0.1600780487060547,0.1437397003173828,0.1275033950805664,0.11135578155517578,0.09528923034667969,0.07929134368896484,0.0633535385131836,0.04746532440185547,0.031617164611816406,0.015798568725585938,0.0,0.0
7,9.5367431640625e-07,0.19188404083251953,0.3837547302246094,0.5757331848144531,0.4559650421142578,0.38300323486328125,0.36585235595703125,0.35450077056884766,0.34642982482910156,0.3403902053833008,0.33569908142089844,0.20233821868896484,0.22118186950683594,0.24015235900878906,0.2592630386352539,0.27852725982666016,0.2979602813720703,0.31757259368896484,0.33738136291503906,0.35740184783935547,0.37764930725097656,0.39813995361328125,0.41889190673828125,0.4399223327636719,0.46124935150146484,0.4828948974609375,0.5048770904541016,0.5272178649902344,0.5499410629272461,0.5730714797973633,0.5966310501098633,0.6206502914428711,0.6451578140258789,0.6701812744140625,0.6957559585571289,0.7219142913818359,0.7486934661865234,0.7761335372924805,0.8042745590209961,0.833165168762207,0.8628520965576172,0.8933849334716797,0.9248228073120117,0.9572257995605469,0.9906635284423828,1.0252008438110352,1.0609188079833984,1.0979022979736328,1.1362409591674805,1.176041603088379,1.2174072265625,1.2604618072509766,1.3053417205810547,1.3521900177001953,1.4011735916137695,1.4524707794189453,1.5062847137451172,1.562840461730957,1.622391700744629,1.6852178573608398,1.751643180847168,1.8220243453979492,1.8967819213867188,1.9763755798339844,2.0613527297973633,2.1523332595825195,2.2500381469726562,2.3553075790405273,2.469127655029297,2.5926647186279297,2.7272987365722656,2.87469482421875,3.036864757537842,3.2162551879882812,5.304295063018799,5.302377223968506,5.300483226776123,5.298603057861328,5.296741962432861,5.294893741607666,5.293057918548584,5.2912373542785645,5.289427280426025,5.287627696990967,5.285834312438965,5.284052848815918,5.282272815704346,5.2805023193359375,5.278736114501953,5.276974678039551,5.27521276473999,5.2734527587890625,5.271692276000977,5.269930839538574,5.268169403076172,5.316332817077637,5.314545631408691,5.312753200531006,5.310953140258789,5.309147834777832,5.30733060836792,5.305506706237793,5.30366849899292,5.301820755004883,5.299957275390625,5.298079967498779,5.296186923980713,3.1595373153686523,2.9612722396850586,2.784548759460449,2.62593936920166,2.482717514038086,2.3526697158813477,2.2339820861816406,2.125176429748535,2.0250043869018555,1.9324207305908203,1.8465461730957031,1.7666282653808594,1.692030906677246,1.6221904754638672,1.5566329956054688,1.4949350357055664,1.4367351531982422,1.3817110061645508,1.329573631286621,1.2800798416137695,1.2329988479614258,1.1881341934204102,1.145310401916504,1.104365348815918,1.0651512145996094,1.0275421142578125,0.9914178848266602,0.9566726684570312,0.9232101440429688,0.8909358978271484,0.8597755432128906,0.8296489715576172,0.8004922866821289,0.7722406387329102,0.7448368072509766,0.718226432800293,0.6923608779907227,0.6671934127807617,0.6426820755004883,0.6187868118286133,0.5954694747924805,0.5726966857910156,0.5504369735717773,0.5286598205566406,0.5073347091674805,0.4864377975463867,0.4659433364868164,0.44582653045654297,0.42606639862060547,0.40664196014404297,0.3875303268432617,0.3687171936035156,0.35018062591552734,0.3319053649902344,0.3138742446899414,0.29607295989990234,0.2784843444824219,0.2610969543457031,0.24389266967773438,0.22686195373535156,0.2099924087524414,0.193267822265625,0.1766796112060547,0.16021442413330078,0.1438608169555664,0.1276102066040039,0.1114501953125,0.09536933898925781,0.07935905456542969,0.06340789794921875,0.04750633239746094,0.03164386749267578,0.015811920166015625,0.0,0.0
