object,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
0,0.019102096557617188,0.038216590881347656,0.057353973388671875,0.07652759552001953,0.09574604034423828,0.11502361297607422,0.13437175750732422,0.15380287170410156,0.17333030700683594,0.1929645538330078,0.21271991729736328,0.23260974884033203,0.25264739990234375,0.27284717559814453,0.2932243347167969,0.31379127502441406,0.334564208984375,0.3555612564086914,0.3767976760864258,0.39829063415527344,0.4200572967529297,0.44211769104003906,0.4644899368286133,0.4871978759765625,0.5102605819702148,0.5337018966674805,0.5575437545776367,0.5818147659301758,0.6065387725830078,0.6317481994628906,0.6574678421020508,0.6837339401245117,0.7105770111083984,0.738037109375,0.7661504745483398,0.7949581146240234,0.8245077133178711,0.8548431396484375,0.8860158920288086,0.9180822372436523,0.9511022567749023,0.985137939453125,1.0202598571777344,1.056544303894043,1.0940723419189453,1.1329317092895508,1.1732234954833984,1.215047836303711,1.2585258483886719,1.303783893585205,1.350965976715088,1.4002246856689453,1.4517326354980469,1.5056815147399902,1.5622835159301758,3.6202850341796875,3.620255947113037,3.6202287673950195,3.6202011108398438,3.6201729774475098,3.620145797729492,3.620120048522949,3.620095729827881,3.620070457458496,3.620044231414795,3.6200199127197266,3.6199965476989746,3.6199727058410645,3.6199498176574707,3.619926929473877,3.619903564453125,3.6198811531066895,3.644862651824951,3.81248140335083,4.0796003341674805,4.38389778137207,4.733943462371826,5.141165256500244,5.621119499206543,6.195605278015137,6.8960676193237305,7.76962947845459,11.620025634765625,11.619962692260742,11.619906425476074,11.619836807250977,11.619771957397461,11.619707107543945,11.61964225769043,11.61957836151123,11.619515419006348,11.619446754455566,11.619383811950684,11.619315147399902,11.61925220489502,8.6421537399292,7.394484043121338,6.4581427574157715,5.729099750518799,5.145063877105713,4.666426181793213,4.266793251037598,3.9279046058654785,3.66921329498291,3.719191551208496,3.7191696166992188,3.719146728515625,3.7191243171691895,3.7191004753112793,3.7190775871276855,3.719053268432617,3.719029426574707,3.7190041542053223,3.718982219696045,3.7189559936523438,3.7189297676086426,3.7189035415649414,1.6100735664367676,1.5443930625915527,1.4827265739440918,1.4246792793273926,1.3699121475219727,1.3181233406066895,1.269047737121582,1.2224512100219727,1.1781206130981445,1.1358718872070312,1.0955381393432617,1.0569686889648438,1.0200271606445312,0.9845914840698242,0.9505558013916016,0.9178104400634766,0.8862724304199219,0.8558521270751953,0.82647705078125,0.7980775833129883,0.7705888748168945,0.7439498901367188,0.718109130859375,0.6930131912231445,0.6686191558837891,0.6448802947998047,0.6217584609985352,0.5992164611816406,0.5772190093994141,0.5557355880737305,0.5347318649291992,0.5141820907592773,0.49405860900878906,0.4743385314941406,0.45499610900878906,0.43600940704345703,0.4173583984375,0.39902210235595703,0.3809814453125,0.36322021484375,0.3457202911376953,0.32846546173095703,0.31144142150878906,0.2946319580078125,0.27802276611328125,0.26160144805908203,0.24535465240478516,0.22927093505859375,0.21333599090576172,0.197540283203125,0.1818704605102539,0.16631793975830078,0.15086936950683594,0.13551616668701172,0.12024879455566406,0.10505485534667969,0.08992767333984375,0.07485485076904297,0.059828758239746094,0.044838905334472656,0.029876708984375,0.014933586120605469
1,0.019103050231933594,0.038216590881347656,0.05735301971435547,0.07652473449707031,0.09574222564697266,0.11501693725585938,0.13436317443847656,0.15379047393798828,0.17331409454345703,0.19294452667236328,0.21269512176513672,0.23258018493652344,0.2526111602783203,0.27280616760253906,0.29317569732666016,0.3137369155883789,0.334503173828125,0.35549163818359375,0.37671852111816406,0.39820194244384766,0.41995906829833984,0.44200992584228516,0.4643726348876953,0.48706722259521484,0.5101165771484375,0.5335445404052734,0.557373046875,0.5816268920898438,0.6063365936279297,0.6315279006958008,0.6572294235229492,0.6834754943847656,0.7102994918823242,0.737736701965332,0.7658271789550781,0.7946100234985352,0.8241329193115234,0.8544406890869141,0.8855829238891602,0.9176177978515625,0.9506034851074219,0.9846038818359375,1.019688606262207,1.0559310913085938,1.093414306640625,1.1322259902954102,1.1724662780761719,1.214235782623291,1.2576546669006348,1.3028507232666016,1.349963665008545,1.3991475105285645,1.450573444366455,1.504434585571289,1.6370611190795898,3.59256649017334,3.5924839973449707,3.5924019813537598,3.5923237800598145,3.5922441482543945,3.592170238494873,3.592094898223877,3.5920228958129883,3.5919504165649414,3.5918798446655273,3.5918097496032715,3.591740608215332,3.5916733741760254,3.5916085243225098,3.5915417671203613,3.5914759635925293,3.5992989540100098,3.6163582801818848,3.8045315742492676,4.070507049560547,4.37339973449707,4.721704959869385,5.126732349395752,5.603877067565918,6.174668312072754,6.870141983032227,7.736751556396484,8.847280502319336,11.591480255126953,11.591301918029785,11.59111213684082,11.590928077697754,11.590744018554688,11.590556144714355,11.590368270874023,11.590185165405273,11.589999198913574,11.589816093444824,11.58962345123291,11.589437484741211,8.931768417358398,7.430845260620117,6.485860824584961,5.750905990600586,5.1626434326171875,4.6808881759643555,4.278881072998047,3.9381442070007324,3.6454920768737793,3.6894402503967285,3.6893749237060547,3.689311981201172,3.68924617767334,3.689181327819824,3.6891136169433594,3.6890482902526855,3.688979148864746,3.688908100128174,3.688840866088867,3.688767433166504,3.688694477081299,3.6636314392089844,1.611903190612793,1.5460758209228516,1.4842748641967773,1.4261093139648438,1.3712358474731445,1.3193507194519043,1.2701854705810547,1.2235069274902344,1.1791038513183594,1.136784553527832,1.096388816833496,1.0577592849731445,1.0207633972167969,0.9852790832519531,0.9511938095092773,0.9184074401855469,0.8868265151977539,0.8563728332519531,0.8269634246826172,0.7985305786132812,0.7710113525390625,0.7443428039550781,0.7184743881225586,0.6933555603027344,0.6689367294311523,0.645176887512207,0.6220340728759766,0.5994729995727539,0.5774574279785156,0.5559568405151367,0.5349369049072266,0.5143718719482422,0.4942350387573242,0.4745006561279297,0.45514583587646484,0.43614768981933594,0.41748523712158203,0.3991374969482422,0.3810873031616211,0.36331653594970703,0.3458070755004883,0.32854461669921875,0.3115119934082031,0.2946949005126953,0.2780799865722656,0.26165199279785156,0.24540138244628906,0.2293109893798828,0.21337127685546875,0.19757080078125,0.18189716339111328,0.16633892059326172,0.15088748931884766,0.13553142547607422,0.12026023864746094,0.10506534576416016,0.0899343490600586,0.0748605728149414,0.05983257293701172,0.044841766357421875,0.029878616333007812,0.014934539794921875
2,0.019103050231933594,0.038216590881347656,0.05735301971435547,0.0765228271484375,0.09573936462402344,0.11501407623291016,0.13435935974121094,0.15378761291503906,0.173309326171875,0.19293880462646484,0.21268939971923828,0.2325725555419922,0.25260353088378906,0.2727956771850586,0.2931632995605469,0.3137216567993164,0.3344879150390625,0.35547447204589844,0.37670040130615234,0.3981809616088867,0.4199361801147461,0.4419841766357422,0.4643440246582031,0.48703575134277344,0.5100841522216797,0.53350830078125,0.5573339462280273,0.5815858840942383,0.6062908172607422,0.6314773559570312,0.6571750640869141,0.6834192276000977,0.7102384567260742,0.7376708984375,0.7657556533813477,0.7945346832275391,0.8240509033203125,0.8543539047241211,0.8854894638061523,0.9175176620483398,0.9504966735839844,0.9844884872436523,1.0195655822753906,1.055800437927246,1.0932731628417969,1.1320762634277344,1.1723055839538574,1.2140655517578125,1.257472038269043,1.3026542663574219,1.3497533798217773,1.3989205360412598,1.4503321647644043,1.577552318572998,3.553947925567627,3.553854465484619,3.5537619590759277,3.5536704063415527,3.5535831451416016,3.5534958839416504,3.5534110069274902,3.5533275604248047,3.553246021270752,3.553165912628174,3.5530872344970703,3.553009510040283,3.5529327392578125,3.5528578758239746,3.5527830123901367,3.552708625793457,3.5526371002197266,3.5979604721069336,3.577505588531494,3.8029236793518066,4.068663120269775,4.371278762817383,4.719235897064209,5.123824119567871,5.600406646728516,6.170466423034668,6.864947319030762,7.730169296264648,8.838700294494629,11.552652359008789,11.552448272705078,11.552236557006836,11.55202865600586,11.55181884765625,11.55161190032959,11.55140209197998,11.551192283630371,11.550982475280762,11.550773620605469,11.550564765930176,11.550352096557617,8.942096710205078,7.438199043273926,6.491462707519531,5.75532341003418,5.166215896606445,4.683825492858887,4.281339645385742,3.940230369567871,3.647286891937256,3.6503610610961914,3.650290012359619,3.650217056274414,3.650144577026367,3.650071144104004,3.649996757507324,3.6499223709106445,3.6498451232910156,3.649766445159912,3.649689197540283,3.649609088897705,3.6495280265808105,3.6244559288024902,3.6493630409240723,1.546431064605713,1.4846038818359375,1.4264121055603027,1.3715171813964844,1.3196110725402832,1.27042818069458,1.2237300872802734,1.1793098449707031,1.1369810104370117,1.0965690612792969,1.0579280853271484,1.0209217071533203,0.9854288101196289,0.9513320922851562,0.9185361862182617,0.8869495391845703,0.8564853668212891,0.8270683288574219,0.7986307144165039,0.7711038589477539,0.7444324493408203,0.7185564041137695,0.6934309005737305,0.6690082550048828,0.6452436447143555,0.6220970153808594,0.5995311737060547,0.5775117874145508,0.5560064315795898,0.5349836349487305,0.5144166946411133,0.4942760467529297,0.47453880310058594,0.4551811218261719,0.43618011474609375,0.4175148010253906,0.3991661071777344,0.38111305236816406,0.3633394241333008,0.3458290100097656,0.3285646438598633,0.31153011322021484,0.2947111129760742,0.2780942916870117,0.26166629791259766,0.24541282653808594,0.22932147979736328,0.2133798599243164,0.19757843017578125,0.18190383911132812,0.16634559631347656,0.1508932113647461,0.13553619384765625,0.12026500701904297,0.10506820678710938,0.08993721008300781,0.07486248016357422,0.05983448028564453,0.04484272003173828,0.02987957000732422,0.014934539794921875
3,0.01910400390625,0.03821849822998047,0.05735492706298828,0.07652568817138672,0.09574222564697266,0.11501693725585938,0.13436222076416016,0.15378952026367188,0.1733112335205078,0.19294071197509766,0.2126903533935547,0.2325725555419922,0.25260162353515625,0.2727928161621094,0.29315948486328125,0.3137168884277344,0.33448123931884766,0.3554658889770508,0.3766899108886719,0.39816856384277344,0.4199209213256836,0.44196510314941406,0.4643220901489258,0.4870119094848633,0.5100545883178711,0.5334758758544922,0.5572967529296875,0.5815448760986328,0.6062450408935547,0.6314268112182617,0.6571207046508789,0.6833572387695312,0.710169792175293,0.7375955581665039,0.7656726837158203,0.7944440841674805,0.8239526748657227,0.8542451858520508,0.8853731155395508,0.9173908233642578,0.9503593444824219,0.9843416213989258,1.0194025039672852,1.055624008178711,1.0930852890014648,1.1318707466125488,1.1720824241638184,1.2138242721557617,1.2572126388549805,1.3023734092712402,1.3494491577148438,1.3985929489135742,1.449976921081543,1.5771193504333496,3.5252232551574707,3.5251083374023438,3.5249977111816406,3.5248875617980957,3.5247817039489746,3.5246777534484863,3.5245742797851562,3.524474620819092,3.524376392364502,3.5242815017700195,3.524186134338379,3.5240917205810547,3.5239996910095215,3.5239086151123047,3.5238208770751953,3.523733139038086,3.5236449241638184,9.551042556762695,3.5651750564575195,3.80019474029541,4.0655293464660645,4.367640495300293,4.714982509613037,5.118790626525879,5.594371795654297,6.163110733032227,6.855803489685059,7.718540668487549,8.823442459106445,11.523670196533203,11.523420333862305,11.523168563842773,11.522911071777344,11.522658348083496,11.522409439086914,11.522153854370117,11.521904945373535,11.521648406982422,11.521394729614258,11.521140098571777,11.520889282226562,8.960555076599121,7.451247215270996,6.501359462738037,5.763060569763184,5.17242431640625,4.688904285430908,4.285557746887207,3.943784236907959,3.6209888458251953,3.5709190368652344,3.6208205223083496,3.620734691619873,3.6206464767456055,3.6205577850341797,3.620469093322754,3.620377540588379,3.6202869415283203,3.6201939582824707,3.6201000213623047,3.620004653930664,3.619905471801758,3.6015233993530273,3.619706630706787,1.547426700592041,1.485079288482666,1.4268531799316406,1.3719210624694824,1.3199801445007324,1.2707672119140625,1.224045753479004,1.1795992851257324,1.1372456550598145,1.096816062927246,1.0581541061401367,1.0211296081542969,0.9856185913085938,0.9515094757080078,0.9187002182006836,0.8870983123779297,0.856623649597168,0.8271961212158203,0.7987461090087891,0.7712116241455078,0.7445306777954102,0.7186470031738281,0.6935148239135742,0.6690845489501953,0.6453132629394531,0.6221599578857422,0.5995893478393555,0.5775632858276367,0.5560522079467773,0.5350255966186523,0.5144529342651367,0.4943103790283203,0.47456932067871094,0.45520782470703125,0.4362039566040039,0.41753482818603516,0.3991823196411133,0.38112831115722656,0.36335277557373047,0.3458395004272461,0.32857322692871094,0.3115367889404297,0.29471683502197266,0.27809810638427734,0.26166725158691406,0.24541378021240234,0.22932147979736328,0.2133798599243164,0.19757652282714844,0.1819019317626953,0.16634368896484375,0.15089035034179688,0.13553333282470703,0.12026214599609375,0.10506439208984375,0.0899343490600586,0.074859619140625,0.05983161926269531,0.04484081268310547,0.029877662658691406,0.014934539794921875
4,0.019104957580566406,0.03822040557861328,0.0573577880859375,0.07652950286865234,0.09574699401855469,0.1150217056274414,0.1343669891357422,0.1537933349609375,0.17331409454345703,0.19294166564941406,0.21268844604492188,0.23256874084472656,0.2525968551635742,0.27278614044189453,0.2931499481201172,0.3137035369873047,0.33446216583251953,0.35544300079345703,0.3766613006591797,0.3981342315673828,0.41988086700439453,0.44192028045654297,0.46426963806152344,0.4869518280029297,0.5099868774414062,0.5333986282348633,0.5572109222412109,0.5814485549926758,0.60614013671875,0.6313095092773438,0.6569900512695312,0.6832122802734375,0.7100114822387695,0.7374229431152344,0.7654838562011719,0.7942390441894531,0.8237285614013672,0.8540010452270508,0.8851070404052734,0.9171037673950195,0.950047492980957,0.984004020690918,1.019038200378418,1.0552291870117188,1.092656135559082,1.1314077377319336,1.1715831756591797,1.213284969329834,1.2566289901733398,1.3017425537109375,1.348766803741455,1.3978557586669922,1.519902229309082,3.497342586517334,3.497182846069336,3.497025966644287,3.4968719482421875,3.4967222213745117,3.4965758323669434,3.496431827545166,3.496290683746338,3.496152877807617,3.496018886566162,3.4958858489990234,3.4957542419433594,3.495626926422119,3.4954991340637207,3.495375633239746,3.4952526092529297,3.4951300621032715,3.495011329650879,9.523333549499512,3.559873580932617,3.794145107269287,4.05858039855957,4.359591960906982,4.705567836761475,5.107653617858887,5.581020355224609,6.146852016448975,6.83561897277832,7.692868709564209,8.789798736572266,11.495054244995117,11.494706153869629,11.494355201721191,11.494004249572754,11.493651390075684,11.493304252624512,11.492956161499023,11.492600440979004,11.492250442504883,11.491901397705078,11.491551399230957,11.491201400756836,9.001729965209961,7.480348587036133,6.523407936096191,5.780313491821289,5.186247825622559,4.700214385986328,4.294967174530029,3.951714515686035,3.591358184814453,3.5412611961364746,3.5911245346069336,3.5910043716430664,3.590884208679199,3.5907626152038574,3.5906405448913574,3.590515613555908,3.590390682220459,3.590261936187744,3.5901312828063965,3.590001106262207,3.5898661613464355,3.5897297859191895,3.589590072631836,3.5894508361816406,1.486158847808838,1.4278388023376465,1.372826099395752,1.3208131790161133,1.271533489227295,1.2247486114501953,1.1802501678466797,1.137843132019043,1.0973663330078125,1.058664321899414,1.0216007232666016,0.9860525131225586,0.951909065246582,0.9190683364868164,0.8874397277832031,0.856938362121582,0.8274869918823242,0.7990131378173828,0.7714557647705078,0.7447547912597656,0.7188539505004883,0.6937046051025391,0.6692571640014648,0.6454715728759766,0.6223049163818359,0.5997200012207031,0.5776834487915039,0.5561618804931641,0.5351238250732422,0.5145416259765625,0.4943885803222656,0.4746379852294922,0.45526885986328125,0.43625736236572266,0.4175834655761719,0.39922523498535156,0.38116455078125,0.36338329315185547,0.34586620330810547,0.3285951614379883,0.311553955078125,0.29472923278808594,0.2781076431274414,0.2616748809814453,0.24541664123535156,0.2293224334716797,0.2133798599243164,0.19757556915283203,0.1818981170654297,0.1663379669189453,0.15088462829589844,0.13552570343017578,0.1202545166015625,0.1050577163696289,0.08992671966552734,0.07485294342041016,0.059825897216796875,0.04483604431152344,0.02987384796142578,0.014931678771972656
5,0.019112586975097656,0.03823089599609375,0.05737018585205078,0.07654094696044922,0.09575462341308594,0.11502456665039062,0.13436031341552734,0.15377521514892578,0.17328262329101562,0.19289398193359375,0.21262168884277344,0.2324810028076172,0.2524833679199219,0.27264404296875,0.29297637939453125,0.31349658966064453,0.3342170715332031,0.35515880584716797,0.37633228302001953,0.39775753021240234,0.4194526672363281,0.4414358139038086,0.4637260437011719,0.4863433837890625,0.5093097686767578,0.532649040222168,0.5563821792602539,0.5805368423461914,0.6051368713378906,0.6302118301391602,0.6557893753051758,0.6819047927856445,0.708587646484375,0.7358760833740234,0.7638044357299805,0.79241943359375,0.8217592239379883,0.8518714904785156,0.8828067779541016,0.9146203994750977,0.9473686218261719,0.9811153411865234,1.0159273147583008,1.0518779754638672,1.089047908782959,1.1275248527526855,1.16740083694458,1.2087821960449219,1.251781940460205,1.296525478363037,1.3431458473205566,1.391798973083496,1.5129609107971191,3.4776954650878906,3.4771924018859863,3.4767017364501953,3.4762215614318848,3.475754737854004,3.475296974182129,3.4748473167419434,3.4744081497192383,3.4739770889282227,3.4735536575317383,3.4731383323669434,3.472731113433838,3.472330093383789,3.4719343185424805,3.471545696258545,3.471160888671875,3.470783233642578,3.4704084396362305,9.505870819091797,3.5186595916748047,3.7472658157348633,4.004872798919678,4.297555923461914,4.63322639465332,5.02236270904541,5.4791412353515625,6.023252010345459,6.682817459106445,7.499509811401367,8.537775039672852,11.470606803894043,11.469505310058594,11.468402862548828,11.467302322387695,11.466201782226562,11.465106964111328,11.464015007019043,11.462915420532227,11.461819648742676,11.460726737976074,11.459627151489258,11.458526611328125,9.334356307983398,7.714494705200195,6.70034122467041,5.918494701385498,5.296960830688477,4.79075288772583,4.370263576507568,4.015214920043945,3.711268901824951,3.5087294578552246,3.5582966804504395,3.557926654815674,3.5575547218322754,3.557176113128662,3.5567970275878906,3.5564088821411133,3.5560178756713867,3.555619716644287,3.55521821975708,3.554809093475342,3.554391860961914,3.553969383239746,3.5286107063293457,3.553102493286133,1.4955735206604004,1.4360766410827637,1.380411148071289,1.327807903289795,1.277994155883789,1.2307181358337402,1.1857695579528809,1.1429553031921387,1.1020989418029785,1.0630502700805664,1.0256671905517578,0.9898233413696289,0.9554071426391602,0.9223127365112305,0.8904495239257812,0.8597288131713867,0.8300743103027344,0.8014135360717773,0.7736797332763672,0.7468156814575195,0.7207612991333008,0.6954679489135742,0.6708879470825195,0.6469755172729492,0.623692512512207,0.6009979248046875,0.5788583755493164,0.5572395324707031,0.5361127853393555,0.515446662902832,0.49521446228027344,0.4753913879394531,0.45595264434814453,0.4368762969970703,0.4181404113769531,0.39972496032714844,0.38161182403564453,0.3637809753417969,0.3462190628051758,0.3289051055908203,0.3118257522583008,0.2949657440185547,0.27831077575683594,0.26184654235839844,0.2455615997314453,0.22944068908691406,0.21347427368164062,0.1976490020751953,0.18195343017578125,0.16637706756591797,0.1509103775024414,0.13554096221923828,0.12025928497314453,0.10505485534667969,0.0899190902709961,0.07484245300292969,0.059813499450683594,0.044823646545410156,0.02986431121826172,0.014926910400390625
6,0.01911163330078125,0.038229942321777344,0.057366371154785156,0.07653236389160156,0.09573936462402344,0.11499977111816406,0.13432598114013672,0.15372848510742188,0.17322254180908203,0.19281768798828125,0.21252918243408203,0.23236751556396484,0.252349853515625,0.27248573303222656,0.29279232025146484,0.31328392028808594,0.33397579193115234,0.35488224029541016,0.3760204315185547,0.39740848541259766,0.41906261444091797,0.44100284576416016,0.46324634552001953,0.48581504821777344,0.50872802734375,0.5320119857788086,0.5556850433349609,0.5797758102416992,0.6043081283569336,0.6293106079101562,0.6548128128051758,0.6808462142944336,0.7074432373046875,0.7346401214599609,0.7624711990356445,0.790980339050293,0.8202104568481445,0.8502054214477539,0.881016731262207,0.9126958847045898,0.9453029632568359,0.9788961410522461,1.0135459899902344,1.0493230819702148,1.0863065719604492,1.1245841979980469,1.1642475128173828,1.205397605895996,1.24815034866333,1.292625904083252,1.3389577865600586,1.3872966766357422,1.5078821182250977,3.455183506011963,3.45444393157959,3.4537220001220703,3.453019142150879,3.452329158782959,3.451657772064209,3.450997829437256,3.4503536224365234,3.449720859527588,3.449100971221924,3.448490619659424,3.447890281677246,3.4473023414611816,3.4467215538024902,3.4461517333984375,3.445587635040283,3.4450325965881348,3.4444832801818848,9.48500919342041,3.4896631240844727,3.7143802642822266,3.967311382293701,4.254309177398682,4.582980632781982,4.963348865509033,5.408939838409424,5.938478469848633,6.578580856323242,7.36842155456543,8.368205070495605,11.444896697998047,11.44326400756836,11.441644668579102,11.440025329589844,11.438406944274902,11.436796188354492,11.435182571411133,11.433570861816406,11.431960105895996,11.430339813232422,11.428726196289062,11.427106857299805,11.425480842590332,7.889519691467285,6.8319597244262695,6.020905494689941,5.378817558288574,4.857593059539795,4.425797939300537,4.062033176422119,3.7512173652648926,3.4824185371398926,3.5267391204833984,3.5261993408203125,3.5256543159484863,3.5251026153564453,3.524545669555664,3.523979663848877,3.5234079360961914,3.522826671600342,3.5222392082214355,3.5216422080993652,3.5210351943969727,3.5204176902770996,3.4948925971984863,3.5191478729248047,3.5184974670410156,1.4423208236694336,1.3861761093139648,1.3331403732299805,1.2829279899597168,1.235292911529541,1.190011978149414,1.1468944549560547,1.1057610511779785,1.0664539337158203,1.0288324356079102,0.9927682876586914,0.9581508636474609,0.9248685836791992,0.8928298950195312,0.8619461059570312,0.8321390151977539,0.8033351898193359,0.7754688262939453,0.7484798431396484,0.7223100662231445,0.6969099044799805,0.6722278594970703,0.6482210159301758,0.6248483657836914,0.6020708084106445,0.5798521041870117,0.5581607818603516,0.5369634628295898,0.516230583190918,0.49593639373779297,0.4760551452636719,0.45656299591064453,0.4374351501464844,0.4186515808105469,0.4001922607421875,0.3820362091064453,0.3641672134399414,0.34656715393066406,0.32921791076660156,0.3121061325073242,0.2952156066894531,0.2785310745239258,0.2620410919189453,0.24573040008544922,0.22958850860595703,0.21360111236572266,0.19775676727294922,0.18204498291015625,0.16645240783691406,0.1509714126586914,0.1355886459350586,0.12029647827148438,0.10508251190185547,0.08993816375732422,0.07485485076904297,0.05982017517089844,0.044826507568359375,0.02986431121826172,0.014925003051757812
7,0.019123077392578125,0.03824901580810547,0.05739021301269531,0.07655620574951172,0.09576034545898438,0.11501312255859375,0.13432788848876953,0.153717041015625,0.17319107055664062,0.1927633285522461,0.2124471664428711,0.2322549819946289,0.2522010803222656,0.27229785919189453,0.2925605773925781,0.3130025863647461,0.33364009857177734,0.3544883728027344,0.3755636215209961,0.3968820571899414,0.41846179962158203,0.4403209686279297,0.4624767303466797,0.4849538803100586,0.5077686309814453,0.5309438705444336,0.5545024871826172,0.5784711837768555,0.6028728485107422,0.6277370452880859,0.6530904769897461,0.6789655685424805,0.7053947448730469,0.7324104309082031,0.7600517272949219,0.7883548736572266,0.8173656463623047,0.8471288681030273,0.8776912689208984,0.9091053009033203,0.9414281845092773,0.9747171401977539,1.0090417861938477,1.044468879699707,1.0810799598693848,1.118955135345459,1.158186435699463,1.1988744735717773,1.2411270141601562,1.2850613594055176,1.3308110237121582,1.4457097053527832,3.44088077545166,3.43959903717041,3.4383506774902344,3.437131881713867,3.435943603515625,3.434782028198242,3.4336462020874023,3.4325356483459473,3.431446075439453,3.4303808212280273,3.429333209991455,3.4283056259155273,3.4272961616516113,3.4263033866882324,3.425325393676758,3.4243645668029785,3.4234161376953125,3.422480583190918,3.421558380126953,3.468100070953369,3.4448556900024414,3.647928237915039,3.89141845703125,4.166957378387451,4.481529712677002,4.844300746917725,5.267551898956299,5.768106460571289,6.369668960571289,7.106757640838623,8.031612396240234,9.227302551269531,11.419872283935547,11.417135238647461,11.414398193359375,11.411669731140137,11.408945083618164,11.406227111816406,11.403507232666016,11.400789260864258,11.398065567016602,11.395343780517578,11.392616271972656,11.389875411987305,8.287010192871094,7.127306938171387,6.248578071594238,5.559360504150391,5.004002571105957,4.546717166900635,4.163412570953369,3.837301731109619,3.4926977157592773,3.441993236541748,3.4909043312072754,3.489992141723633,3.489071846008301,3.488140106201172,3.487196922302246,3.486243724822998,3.4852747917175293,3.484292984008789,3.4832959175109863,3.4822821617126465,3.4812536239624023,3.4802064895629883,3.4543232917785645,3.478053092956543,3.4769463539123535,1.3977766036987305,1.343827247619629,1.2927837371826172,1.2443928718566895,1.1984238624572754,1.1546730995178223,1.1129570007324219,1.0731191635131836,1.0350065231323242,0.9984912872314453,0.9634532928466797,0.929783821105957,0.8973855972290039,0.8661680221557617,0.8360509872436523,0.8069610595703125,0.7788267135620117,0.7515888214111328,0.7251863479614258,0.6995668411254883,0.6746826171875,0.6504850387573242,0.6269340515136719,0.6039905548095703,0.5816173553466797,0.559779167175293,0.5384454727172852,0.5175857543945312,0.49717235565185547,0.47717952728271484,0.4575824737548828,0.4383573532104492,0.4194831848144531,0.4009380340576172,0.3827037811279297,0.3647594451904297,0.3470907211303711,0.3296785354614258,0.31250762939453125,0.295562744140625,0.27882957458496094,0.26229381561279297,0.245941162109375,0.22976112365722656,0.21373844146728516,0.19786453247070312,0.18212509155273438,0.16650867462158203,0.15100669860839844,0.1356067657470703,0.12030029296875,0.10507583618164062,0.08992385864257812,0.07483386993408203,0.059798240661621094,0.044806480407714844,0.02984905242919922,0.014916419982910156
